,cluster,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
1806,2,wB97X,Def2TZVP,1,10,71.033,71.033,57.869,57.869,4.126,6.039,4.091,6.004
1807,2,wB97X,Def2TZVP,1,12,71.033,71.033,57.869,57.869,3.89,5.919,3.855,5.884
1808,2,wB97X,Def2TZVP,2,1,72.321,73.173,59.157,60.009,7.251,7.251,7.216,7.216
1809,2,wB97X,Def2TZVP,2,2,72.321,73.173,59.157,60.009,6.161,6.639,6.126,6.604
1810,2,wB97X,Def2TZVP,2,3,72.321,73.173,59.157,60.009,5.335,5.338,5.3,5.303
1811,2,wB97X,Def2TZVP,2,4,72.321,73.173,59.157,60.009,4.477,4.483,4.442,4.448
1812,2,wB97X,Def2TZVP,2,6,72.321,73.173,59.157,60.009,4.288,5.12,4.253,5.085
1813,2,wB97X,Def2TZVP,2,8,72.321,73.173,59.157,60.009,3.959,4.999,3.924,4.964
1814,2,wB97X,Def2TZVP,2,10,72.321,73.173,59.157,60.009,4.126,6.039,4.091,6.004
1815,2,wB97X,Def2TZVP,2,12,72.321,73.173,59.157,60.009,3.89,5.919,3.855,5.884
1816,2,wB97X,Def2TZVP,3,1,71.25,71.921,58.086,58.757,7.251,7.251,7.216,7.216
1817,2,wB97X,Def2TZVP,3,2,71.25,71.921,58.086,58.757,6.161,6.639,6.126,6.604
1818,2,wB97X,Def2TZVP,3,3,71.25,71.921,58.086,58.757,5.335,5.338,5.3,5.303
1819,2,wB97X,Def2TZVP,3,4,71.25,71.921,58.086,58.757,4.477,4.483,4.442,4.448
1820,2,wB97X,Def2TZVP,3,6,71.25,71.921,58.086,58.757,4.288,5.12,4.253,5.085
1821,2,wB97X,Def2TZVP,3,8,71.25,71.921,58.086,58.757,3.959,4.999,3.924,4.964
1822,2,wB97X,Def2TZVP,3,10,71.25,71.921,58.086,58.757,4.126,6.039,4.091,6.004
1823,2,wB97X,Def2TZVP,3,12,71.25,71.921,58.086,58.757,3.89,5.919,3.855,5.884
1824,2,wB97X,Def2TZVP,4,1,71.032,71.35,57.868,58.186,7.251,7.251,7.216,7.216
1825,2,wB97X,Def2TZVP,4,2,71.032,71.35,57.868,58.186,6.161,6.639,6.126,6.604
1826,2,wB97X,Def2TZVP,4,3,71.032,71.35,57.868,58.186,5.335,5.338,5.3,5.303
1827,2,wB97X,Def2TZVP,4,4,71.032,71.35,57.868,58.186,4.477,4.483,4.442,4.448
1828,2,wB97X,Def2TZVP,4,6,71.032,71.35,57.868,58.186,4.288,5.12,4.253,5.085
1829,2,wB97X,Def2TZVP,4,8,71.032,71.35,57.868,58.186,3.959,4.999,3.924,4.964
1830,2,wB97X,Def2TZVP,4,10,71.032,71.35,57.868,58.186,4.126,6.039,4.091,6.004
1831,2,wB97X,Def2TZVP,4,12,71.032,71.35,57.868,58.186,3.89,5.919,3.855,5.884
1832,2,wB97X,Def2TZVP,6,1,71.833,73.002,58.669,59.838,7.251,7.251,7.216,7.216
1833,2,wB97X,Def2TZVP,6,2,71.833,73.002,58.669,59.838,6.161,6.639,6.126,6.604
1834,2,wB97X,Def2TZVP,6,3,71.833,73.002,58.669,59.838,5.335,5.338,5.3,5.303
1835,2,wB97X,Def2TZVP,6,4,71.833,73.002,58.669,59.838,4.477,4.483,4.442,4.448
1836,2,wB97X,Def2TZVP,6,6,71.833,73.002,58.669,59.838,4.288,5.12,4.253,5.085
1837,2,wB97X,Def2TZVP,6,8,71.833,73.002,58.669,59.838,3.959,4.999,3.924,4.964
1838,2,wB97X,Def2TZVP,6,10,71.833,73.002,58.669,59.838,4.126,6.039,4.091,6.004
1839,2,wB97X,Def2TZVP,6,12,71.833,73.002,58.669,59.838,3.89,5.919,3.855,5.884
1840,3,wB97X,Def2TZVP,1,1,71.113,71.113,57.954,57.954,7.306,7.306,7.213,7.213
1841,3,wB97X,Def2TZVP,1,2,71.113,71.113,57.954,57.954,6.216,6.694,6.123,6.601
1842,3,wB97X,Def2TZVP,1,3,71.113,71.113,57.954,57.954,5.39,5.393,5.297,5.3
1843,3,wB97X,Def2TZVP,1,4,71.113,71.113,57.954,57.954,4.532,4.538,4.439,4.445
1844,3,wB97X,Def2TZVP,1,6,71.113,71.113,57.954,57.954,4.343,5.175,4.25,5.082
1845,3,wB97X,Def2TZVP,1,8,71.113,71.113,57.954,57.954,4.014,5.054,3.921,4.961
1846,3,wB97X,Def2TZVP,1,10,71.113,71.113,57.954,57.954,4.181,6.094,4.088,6.001
1847,3,wB97X,Def2TZVP,1,12,71.113,71.113,57.954,57.954,3.945,5.974,3.852,5.881
1848,3,wB97X,Def2TZVP,2,1,72.401,73.253,59.242,60.094,7.306,7.306,7.213,7.213
1849,3,wB97X,Def2TZVP,2,2,72.401,73.253,59.242,60.094,6.216,6.694,6.123,6.601
1850,3,wB97X,Def2TZVP,2,3,72.401,73.253,59.242,60.094,5.39,5.393,5.297,5.3
1851,3,wB97X,Def2TZVP,2,4,72.401,73.253,59.242,60.094,4.532,4.538,4.439,4.445
1852,3,wB97X,Def2TZVP,2,6,72.401,73.253,59.242,60.094,4.343,5.175,4.25,5.082
1853,3,wB97X,Def2TZVP,2,8,72.401,73.253,59.242,60.094,4.014,5.054,3.921,4.961
1854,3,wB97X,Def2TZVP,2,10,72.401,73.253,59.242,60.094,4.181,6.094,4.088,6.001
1855,3,wB97X,Def2TZVP,2,12,72.401,73.253,59.242,60.094,3.945,5.974,3.852,5.881
1856,3,wB97X,Def2TZVP,3,1,71.33,72.001,58.171,58.842,7.306,7.306,7.213,7.213
1857,3,wB97X,Def2TZVP,3,2,71.33,72.001,58.171,58.842,6.216,6.694,6.123,6.601
1858,3,wB97X,Def2TZVP,3,3,71.33,72.001,58.171,58.842,5.39,5.393,5.297,5.3
1859,3,wB97X,Def2TZVP,3,4,71.33,72.001,58.171,58.842,4.532,4.538,4.439,4.445
1860,3,wB97X,Def2TZVP,3,6,71.33,72.001,58.171,58.842,4.343,5.175,4.25,5.082
1861,3,wB97X,Def2TZVP,3,8,71.33,72.001,58.171,58.842,4.014,5.054,3.921,4.961
1862,3,wB97X,Def2TZVP,3,10,71.33,72.001,58.171,58.842,4.181,6.094,4.088,6.001
1863,3,wB97X,Def2TZVP,3,12,71.33,72.001,58.171,58.842,3.945,5.974,3.852,5.881
1864,3,wB97X,Def2TZVP,4,1,71.112,71.43,57.953,58.271,7.306,7.306,7.213,7.213
1865,3,wB97X,Def2TZVP,4,2,71.112,71.43,57.953,58.271,6.216,6.694,6.123,6.601
1866,3,wB97X,Def2TZVP,4,3,71.112,71.43,57.953,58.271,5.39,5.393,5.297,5.3
1867,3,wB97X,Def2TZVP,4,4,71.112,71.43,57.953,58.271,4.532,4.538,4.439,4.445
1868,3,wB97X,Def2TZVP,4,6,71.112,71.43,57.953,58.271,4.343,5.175,4.25,5.082
1869,3,wB97X,Def2TZVP,4,8,71.112,71.43,57.953,58.271,4.014,5.054,3.921,4.961
1870,3,wB97X,Def2TZVP,4,10,71.112,71.43,57.953,58.271,4.181,6.094,4.088,6.001
1871,3,wB97X,Def2TZVP,4,12,71.112,71.43,57.953,58.271,3.945,5.974,3.852,5.881
1872,3,wB97X,Def2TZVP,6,1,71.913,73.082,58.754,59.923,7.306,7.306,7.213,7.213
1873,3,wB97X,Def2TZVP,6,2,71.913,73.082,58.754,59.923,6.216,6.694,6.123,6.601
1874,3,wB97X,Def2TZVP,6,3,71.913,73.082,58.754,59.923,5.39,5.393,5.297,5.3
1875,3,wB97X,Def2TZVP,6,4,71.913,73.082,58.754,59.923,4.532,4.538,4.439,4.445
1876,3,wB97X,Def2TZVP,6,6,71.913,73.082,58.754,59.923,4.343,5.175,4.25,5.082
1877,3,wB97X,Def2TZVP,6,8,71.913,73.082,58.754,59.923,4.014,5.054,3.921,4.961
1878,3,wB97X,Def2TZVP,6,10,71.913,73.082,58.754,59.923,4.181,6.094,4.088,6.001
1879,3,wB97X,Def2TZVP,6,12,71.913,73.082,58.754,59.923,3.945,5.974,3.852,5.881
1880,4,wB97X,Def2TZVP,1,1,71.095,71.095,58.09,58.09,7.228,7.228,7.197,7.197
1881,4,wB97X,Def2TZVP,1,2,71.095,71.095,58.09,58.09,6.138,6.616,6.107,6.585
1882,4,wB97X,Def2TZVP,1,3,71.095,71.095,58.09,58.09,5.312,5.315,5.281,5.284
1883,4,wB97X,Def2TZVP,1,4,71.095,71.095,58.09,58.09,4.454,4.46,4.423,4.429
1884,4,wB97X,Def2TZVP,1,6,71.095,71.095,58.09,58.09,4.265,5.097,4.234,5.066
1885,4,wB97X,Def2TZVP,1,8,71.095,71.095,58.09,58.09,3.936,4.976,3.905,4.945
1886,4,wB97X,Def2TZVP,1,10,71.095,71.095,58.09,58.09,4.103,6.016,4.072,5.985
1887,4,wB97X,Def2TZVP,1,12,71.095,71.095,58.09,58.09,3.867,5.896,3.836,5.865
1888,4,wB97X,Def2TZVP,2,1,72.383,73.235,59.378,60.23,7.228,7.228,7.197,7.197
1889,4,wB97X,Def2TZVP,2,2,72.383,73.235,59.378,60.23,6.138,6.616,6.107,6.585
1890,4,wB97X,Def2TZVP,2,3,72.383,73.235,59.378,60.23,5.312,5.315,5.281,5.284
1891,4,wB97X,Def2TZVP,2,4,72.383,73.235,59.378,60.23,4.454,4.46,4.423,4.429
1892,4,wB97X,Def2TZVP,2,6,72.383,73.235,59.378,60.23,4.265,5.097,4.234,5.066
1893,4,wB97X,Def2TZVP,2,8,72.383,73.235,59.378,60.23,3.936,4.976,3.905,4.945
1894,4,wB97X,Def2TZVP,2,10,72.383,73.235,59.378,60.23,4.103,6.016,4.072,5.985
1895,4,wB97X,Def2TZVP,2,12,72.383,73.235,59.378,60.23,3.867,5.896,3.836,5.865
1896,4,wB97X,Def2TZVP,3,1,71.312,71.983,58.307,58.978,7.228,7.228,7.197,7.197
1897,4,wB97X,Def2TZVP,3,2,71.312,71.983,58.307,58.978,6.138,6.616,6.107,6.585
1898,4,wB97X,Def2TZVP,3,3,71.312,71.983,58.307,58.978,5.312,5.315,5.281,5.284
1899,4,wB97X,Def2TZVP,3,4,71.312,71.983,58.307,58.978,4.454,4.46,4.423,4.429
1900,4,wB97X,Def2TZVP,3,6,71.312,71.983,58.307,58.978,4.265,5.097,4.234,5.066
1901,4,wB97X,Def2TZVP,3,8,71.312,71.983,58.307,58.978,3.936,4.976,3.905,4.945
1902,4,wB97X,Def2TZVP,3,10,71.312,71.983,58.307,58.978,4.103,6.016,4.072,5.985
1903,4,wB97X,Def2TZVP,3,12,71.312,71.983,58.307,58.978,3.867,5.896,3.836,5.865
1904,4,wB97X,Def2TZVP,4,1,71.094,71.412,58.089,58.407,7.228,7.228,7.197,7.197
1905,4,wB97X,Def2TZVP,4,2,71.094,71.412,58.089,58.407,6.138,6.616,6.107,6.585
1906,4,wB97X,Def2TZVP,4,3,71.094,71.412,58.089,58.407,5.312,5.315,5.281,5.284
1907,4,wB97X,Def2TZVP,4,4,71.094,71.412,58.089,58.407,4.454,4.46,4.423,4.429
1908,4,wB97X,Def2TZVP,4,6,71.094,71.412,58.089,58.407,4.265,5.097,4.234,5.066
1909,4,wB97X,Def2TZVP,4,8,71.094,71.412,58.089,58.407,3.936,4.976,3.905,4.945
1910,4,wB97X,Def2TZVP,4,10,71.094,71.412,58.089,58.407,4.103,6.016,4.072,5.985
1911,4,wB97X,Def2TZVP,4,12,71.094,71.412,58.089,58.407,3.867,5.896,3.836,5.865
1912,4,wB97X,Def2TZVP,6,1,71.895,73.064,58.89,60.059,7.228,7.228,7.197,7.197
1913,4,wB97X,Def2TZVP,6,2,71.895,73.064,58.89,60.059,6.138,6.616,6.107,6.585
1914,4,wB97X,Def2TZVP,6,3,71.895,73.064,58.89,60.059,5.312,5.315,5.281,5.284
1915,4,wB97X,Def2TZVP,6,4,71.895,73.064,58.89,60.059,4.454,4.46,4.423,4.429
1916,4,wB97X,Def2TZVP,6,6,71.895,73.064,58.89,60.059,4.265,5.097,4.234,5.066
1917,4,wB97X,Def2TZVP,6,8,71.895,73.064,58.89,60.059,3.936,4.976,3.905,4.945
1918,4,wB97X,Def2TZVP,6,10,71.895,73.064,58.89,60.059,4.103,6.016,4.072,5.985
1919,4,wB97X,Def2TZVP,6,12,71.895,73.064,58.89,60.059,3.867,5.896,3.836,5.865
