ppm	intensity
-80.9965	214.4336
-81.0122	48.6222
-81.0279	50.4863
-81.0436	146.5869
-81.0593	170.1483
-81.075	70.1995
-81.0907	-77.5696
-81.1064	138.3154
-81.1221	59.6764
-81.1378	97.7816
-81.1535	197.7971
-81.1693	-19.6631
-81.185	215.279
-81.2007	129.8335
-81.2164	47.3062
-81.2321	166.5137
-81.2478	243.2714
-81.2635	102.4019
-81.2792	239.5836
-81.2949	282.2171
-81.3106	62.9414
-81.3263	-38.5924
-81.342	37.9244
-81.3577	34.6319
-81.3734	210.9844
-81.3891	-87.3251
-81.4048	49.9991
-81.4206	246.517
-81.4363	-36.4361
-81.452	8.2644
-81.4677	80.4041
-81.4834	-39.2798
-81.4991	45.2474
-81.5148	69.357
-81.5305	-80.563
-81.5462	-20.2961
-81.5619	-43.0585
-81.5776	-31.3181
-81.5933	152.187
-81.609	25.3892
-81.6247	104.4909
-81.6404	15.6037
-81.6562	-42.6036
-81.6719	-84.2226
-81.6876	136.0863
-81.7033	55.2701
-81.719	121.2477
-81.7347	146.5355
-81.7504	36.2661
-81.7661	-0.0214
-81.7818	-21.2385
-81.7975	172.3725
-81.8132	148.6522
-81.8289	172.6833
-81.8446	95.0329
-81.8603	112.5926
-81.876	182.9414
-81.8917	91.5165
-81.9074	60.7421
-81.9232	38.8149
-81.9389	-12.0317
-81.9546	28.204
-81.9703	8.4075
-81.986	163.9536
-82.0017	78.163
-82.0174	107.002
-82.0331	109.1158
-82.0488	73.3412
-82.0645	160.7692
-82.0802	144.3596
-82.0959	133.7837
-82.1116	78.4636
-82.1273	109.1581
-82.143	90.2508
-82.1588	-157.6143
-82.1745	60.1742
-82.1902	276.0636
-82.2059	92.0669
-82.2216	126.2274
-82.2373	11.5406
-82.253	93.3825
-82.2687	62.2103
-82.2844	90.8938
-82.3001	-110.081
-82.3158	78.86
-82.3315	28.2321
-82.3472	-107.7391
-82.3629	130.3263
-82.3786	-122.009
-82.3943	32.0056
-82.41	70.0922
-82.4258	-11.4306
-82.4415	99.1921
-82.4572	60.8939
-82.4729	40.2759
-82.4886	89.1265
-82.5043	242.1758
-82.52	98.2893
-82.5357	118.4038
-82.5514	3.3705
-82.5671	-45.6052
-82.5828	52.5225
-82.5985	185.9588
-82.6142	196.4637
-82.6299	26.9669
-82.6456	138.3612
-82.6614	42.5366
-82.6771	36.6604
-82.6928	45.7886
-82.7085	163.8237
-82.7242	88.801
-82.7399	-1.2718
-82.7556	85.3401
-82.7713	152.8757
-82.787	179.8567
-82.8027	-130.846
-82.8184	154.8121
-82.8341	63.7358
-82.8498	120.5553
-82.8655	-109.1944
-82.8812	-85.365
-82.8969	82.7463
-82.9127	138.7374
-82.9284	278.6215
-82.9441	154.386
-82.9598	-46.1029
-82.9755	14.3779
-82.9912	105.7874
-83.0069	67.2997
-83.0226	-89.8207
-83.0383	147.9842
-83.054	80.1539
-83.0697	53.219
-83.0854	68.1276
-83.1011	50.0841
-83.1168	44.5404
-83.1325	6.7845
-83.1482	-89.7176
-83.164	-73.2449
-83.1797	-19.2758
-83.1954	43.8136
-83.2111	91.9438
-83.2268	-23.493
-83.2425	-116.8983
-83.2582	-44.9619
-83.2739	123.6933
-83.2896	27.0597
-83.3053	174.3482
-83.321	81.7706
-83.3367	-99.8685
-83.3524	-77.0226
-83.3681	-76.7125
-83.3838	28.0683
-83.3995	311.6924
-83.4153	9.2032
-83.431	2.8405
-83.4467	35.0604
-83.4624	0.4958
-83.4781	161.9017
-83.4938	-104.5054
-83.5095	60.3142
-83.5252	145.1924
-83.5409	-46.5571
-83.5566	44.1345
-83.5723	63.2749
-83.588	-156.4756
-83.6037	-56.9008
-83.6194	36.8682
-83.6351	140.7535
-83.6508	27.1499
-83.6666	-32.5855
-83.6823	107.4461
-83.698	-48.6943
-83.7137	231.6584
-83.7294	214.9253
-83.7451	-81.7726
-83.7608	43.7583
-83.7765	191.8564
-83.7922	74.761
-83.8079	105.4453
-83.8236	147.8727
-83.8393	35.8952
-83.855	238.653
-83.8707	33.0822
-83.8864	132.8171
-83.9022	190.7288
-83.9179	-82.0948
-83.9336	30.8157
-83.9493	37.1243
-83.965	-114.211
-83.9807	56.7801
-83.9964	10.6906
-84.0121	-56.9684
-84.0278	67.3608
-84.0435	89.604
-84.0592	25.3864
-84.0749	79.5898
-84.0906	151.2415
-84.1063	55.2142
-84.122	120.188
-84.1377	-37.6262
-84.1535	68.5961
-84.1692	170.0837
-84.1849	28.1046
-84.2006	167.5981
-84.2163	30.5834
-84.232	116.6563
-84.2477	66.2104
-84.2634	266.8658
-84.2791	168.5321
-84.2948	28.4444
-84.3105	72.2052
-84.3262	76.225
-84.3419	150.9773
-84.3576	-12.1227
-84.3733	12.8408
-84.389	19.6043
-84.4047	94.5003
-84.4205	-131.1427
-84.4362	63.0981
-84.4519	59.6419
-84.4676	-24.4325
-84.4833	178.1402
-84.499	19.8911
-84.5147	83.7935
-84.5304	-67.668
-84.5461	-45.894
-84.5618	76.1468
-84.5775	88.8626
-84.5932	-44.7673
-84.6089	240.1727
-84.6246	-37.6649
-84.6403	90.1348
-84.6561	150.976
-84.6718	121.6855
-84.6875	-19.8888
-84.7032	111.8172
-84.7189	18.682
-84.7346	153.9652
-84.7503	33.077
-84.766	266.0331
-84.7817	-119.7204
-84.7974	57.8032
-84.8131	38.2831
-84.8288	-67.4455
-84.8445	-21.3511
-84.8602	92.7813
-84.8759	-24.3316
-84.8916	330.8354
-84.9073	138.0722
-84.9231	123.2742
-84.9388	109.7857
-84.9545	-24.5967
-84.9702	104.1411
-84.9859	49.7946
-85.0016	22.6703
-85.0173	314.7993
-85.033	234.2337
-85.0487	-9.7834
-85.0644	84.1364
-85.0801	107.1166
-85.0958	125.0049
-85.1115	-2.3405
-85.1272	155.297
-85.1429	71.4747
-85.1587	-52.3348
-85.1744	34.6734
-85.1901	-10.7951
-85.2058	68.2975
-85.2215	81.0001
-85.2372	-1.669
-85.2529	-64.3727
-85.2686	-36.665
-85.2843	-71.3624
-85.3	6.3525
-85.3157	127.6601
-85.3314	237.3827
-85.3471	183.8835
-85.3628	-55.2843
-85.3785	-67.2001
-85.3942	98.5203
-85.4099	-47.762
-85.4257	-13.4177
-85.4414	136.384
-85.4571	43.7194
-85.4728	94.8345
-85.4885	-16.1256
-85.5042	-2.1142
-85.5199	116.5977
-85.5356	12.2667
-85.5513	200.4806
-85.567	-207.0066
-85.5827	83.1045
-85.5984	58.7599
-85.6141	20.341
-85.6298	1.4286
-85.6455	-78.7025
-85.6613	36.3006
-85.677	141.7952
-85.6927	-11.7608
-85.7084	-54.1933
-85.7241	5.4458
-85.7398	123.6548
-85.7555	102.5981
-85.7712	-16.3411
-85.7869	-11.4289
-85.8026	138.2521
-85.8183	-56.8557
-85.834	-36.8318
-85.8497	34.6723
-85.8654	169.6979
-85.8811	90.2837
-85.8968	-24.8008
-85.9125	11.6736
-85.9283	-8.6141
-85.944	-92.8619
-85.9597	221.1164
-85.9754	107.4664
-85.9911	44.4404
-86.0068	-67.9651
-86.0225	-6.3718
-86.0382	43.3357
-86.0539	232.716
-86.0696	154.8813
-86.0853	126.6656
-86.101	-0.1421
-86.1167	128.4454
-86.1324	136.9667
-86.1481	89.1819
-86.1638	43.5691
-86.1796	-64.2362
-86.1953	47.74
-86.211	3.8582
-86.2267	156.4021
-86.2424	44.2911
-86.2581	19.6606
-86.2738	41.0466
-86.2895	27.5244
-86.3052	226.1445
-86.3209	-2.8815
-86.3366	60.8081
-86.3523	164.6508
-86.368	67.162
-86.3837	-32.0044
-86.3994	114.9975
-86.4152	63.6468
-86.4309	128.3295
-86.4466	84.4235
-86.4623	137.5481
-86.478	15.9232
-86.4937	149.3905
-86.5094	75.552
-86.5251	7.9965
-86.5408	182.7861
-86.5565	53.2497
-86.5722	-27.1535
-86.5879	270.2957
-86.6036	-24.3318
-86.6193	106.2544
-86.635	227.3125
-86.6507	162.65
-86.6665	-11.1138
-86.6822	-29.3878
-86.6979	-76.0193
-86.7136	64.3317
-86.7293	165.2208
-86.745	55.1886
-86.7607	96.6707
-86.7764	140.2318
-86.7921	292.823
-86.8078	76.088
-86.8235	-22.5321
-86.8392	132.6434
-86.8549	210.5237
-86.8706	172.2815
-86.8863	-10.4632
-86.902	121.1876
-86.9178	75.6377
-86.9335	141.8129
-86.9492	-90.8414
-86.9649	159.2269
-86.9806	-90.7479
-86.9963	36.8175
-87.012	139.7521
-87.0277	79.8945
-87.0434	182.5607
-87.0591	14.4747
-87.0748	229.3856
-87.0905	123.9412
-87.1062	199.1624
-87.1219	109.8861
-87.1376	212.2924
-87.1534	15.3185
-87.1691	-12.9992
-87.1848	69.5625
-87.2005	178.5428
-87.2162	129.2208
-87.2319	141.472
-87.2476	-37.4193
-87.2633	31.1631
-87.279	-9.6753
-87.2947	-47.6006
-87.3104	44.0467
-87.3261	105.2944
-87.3418	133.9805
-87.3575	-64.8354
-87.3732	205.8171
-87.3889	134.4904
-87.4046	56.1471
-87.4204	-17.4521
-87.4361	73.2632
-87.4518	26.8207
-87.4675	77.9362
-87.4832	-8.4973
-87.4989	-125.9967
-87.5146	13.2151
-87.5303	55.5738
-87.546	-35.7945
-87.5617	-99.1442
-87.5774	-3.6652
-87.5931	46.5895
-87.6088	52.706
-87.6245	-37.6783
-87.6402	38.1593
-87.656	-58.6505
-87.6717	236.2485
-87.6874	163.2852
-87.7031	38.1563
-87.7188	362.1667
-87.7345	124.7428
-87.7502	193.7895
-87.7659	131.2373
-87.7816	25.9377
-87.7973	180.5618
-87.813	40.6837
-87.8287	-153.2171
-87.8444	-101.7358
-87.8601	181.5695
-87.8758	37.0597
-87.8915	44.4796
-87.9072	113.4289
-87.923	84.5781
-87.9387	149.0861
-87.9544	116.9798
-87.9701	107.6251
-87.9858	138.3307
-88.0015	180.9196
-88.0172	71.7222
-88.0329	-43.9665
-88.0486	-77.5424
-88.0643	-1.8717
-88.08	85.5474
-88.0957	138.6957
-88.1114	22.5946
-88.1271	-59.0033
-88.1428	93.9349
-88.1586	34.8817
-88.1743	106.6035
-88.19	165.4897
-88.2057	73.5614
-88.2214	61.8643
-88.2371	23.0675
-88.2528	-3.0571
-88.2685	108.6217
-88.2842	258.0704
-88.2999	149.2897
-88.3156	14.1908
-88.3313	45.1411
-88.347	-62.7645
-88.3627	-122.7987
-88.3784	23.2185
-88.3941	114.7586
-88.4099	14.4084
-88.4256	33.9896
-88.4413	214.071
-88.457	202.3037
-88.4727	33.1472
-88.4884	-26.3823
-88.5041	-33.0043
-88.5198	-29.625
-88.5355	162.418
-88.5512	3.2415
-88.5669	-70.6579
-88.5826	101.6597
-88.5983	-36.3304
-88.614	124.1726
-88.6297	-92.2983
-88.6454	-28.9926
-88.6612	11.1512
-88.6768	18.6866
-88.6926	215.2545
-88.7083	42.8182
-88.724	-37.823
-88.7397	52.497
-88.7554	112.4516
-88.7711	24.8929
-88.7868	28.9409
-88.8025	78.3581
-88.8182	2.6407
-88.8339	-201.4482
-88.8496	-5.6655
-88.8653	-45.9594
-88.881	-103.3601
-88.8967	152.9379
-88.9124	177.9833
-88.9282	103.4972
-88.9439	177.7278
-88.9596	29.629
-88.9753	-24.3348
-88.991	163.2204
-89.0067	150.6821
-89.0224	-125.0886
-89.0381	-101.63
-89.0538	-10.3044
-89.0695	-59.7564
-89.0852	121.5168
-89.1009	-122.278
-89.1166	126.238
-89.1323	-37.9789
-89.148	90.7715
-89.1637	207.3624
-89.1795	185.5782
-89.1952	70.134
-89.2109	31.566
-89.2266	-12.0286
-89.2423	-15.0561
-89.258	51.6897
-89.2737	117.0419
-89.2894	20.6017
-89.3051	181.562
-89.3208	25.5899
-89.3365	-7.4737
-89.3522	-107.6397
-89.3679	-33.4171
-89.3836	162.2835
-89.3993	181.6007
-89.415	217.4907
-89.4308	262.8094
-89.4465	136.2494
-89.4622	-234.7067
-89.4779	-16.4091
-89.4936	0.5592
-89.5093	-11.5437
-89.525	199.2965
-89.5407	25.5512
-89.5564	5.0457
-89.5721	152.5035
-89.5878	-30.0499
-89.6035	-65.6676
-89.6192	168.9632
-89.6349	101.6977
-89.6506	120.6593
-89.6664	12.8549
-89.6821	146.6503
-89.6978	63.678
-89.7135	46.019
-89.7292	13.3487
-89.7449	69.5025
-89.7606	-0.9187
-89.7763	-109.9474
-89.792	-7.1613
-89.8077	-6.524
-89.8234	109.7299
-89.8391	315.3321
-89.8548	95.9468
-89.8705	129.9889
-89.8862	60.2813
-89.9019	96.9699
-89.9176	40.4892
-89.9334	34.6453
-89.9491	-51.3675
-89.9648	-8.2975
-89.9805	96.482
-89.9962	89.9545
-90.0119	19.1959
-90.0276	234.9073
-90.0433	186.8957
-90.059	-55.0538
-90.0747	104.0808
-90.0904	179.9159
-90.1061	7.501
-90.1218	152.9906
-90.1375	36.5917
-90.1532	40.5278
-90.169	-49.7039
-90.1847	122.7641
-90.2004	-29.3819
-90.2161	185.4694
-90.2318	250.0817
-90.2475	104.8201
-90.2632	208.8303
-90.2789	101.2978
-90.2946	163.8885
-90.3103	-28.3517
-90.326	245.9823
-90.3417	47.4433
-90.3574	78.6821
-90.3731	177.1819
-90.3888	167.7024
-90.4045	-16.6572
-90.4202	46.8235
-90.436	-97.7945
-90.4517	16.0951
-90.4674	49.2807
-90.4831	4.9598
-90.4988	236.1662
-90.5145	47.5372
-90.5302	50.6316
-90.5459	86.8258
-90.5616	-29.9657
-90.5773	141.9528
-90.593	69.6462
-90.6087	-20.5527
-90.6244	-60.047
-90.6401	99.7747
-90.6558	23.6939
-90.6716	71.9812
-90.6873	9.9102
-90.703	177.1523
-90.7187	166.6395
-90.7344	94.0998
-90.7501	67.8135
-90.7658	177.576
-90.7815	87.2603
-90.7972	111.349
-90.8129	179.6239
-90.8286	62.5966
-90.8443	68.311
-90.86	21.3929
-90.8757	-94.571
-90.8914	60.6688
-90.9072	262.8009
-90.9229	265.5506
-90.9386	-4.0642
-90.9543	22.2961
-90.97	24.6608
-90.9857	-30.3233
-91.0014	49.8432
-91.0171	20.0874
-91.0328	59.2532
-91.0485	111.6051
-91.0642	75.7452
-91.0799	-5.292
-91.0956	129.4554
-91.1113	209.4223
-91.127	111.5639
-91.1427	58.8097
-91.1584	66.0195
-91.1742	109.9668
-91.1899	152.9427
-91.2056	15.4078
-91.2213	314.4266
-91.237	258.4426
-91.2527	114.4229
-91.2684	-163.3024
-91.2841	146.3609
-91.2998	21.1907
-91.3155	162.4778
-91.3312	56.8855
-91.3469	-6.2181
-91.3626	-86.3563
-91.3783	101.6197
-91.394	-2.1374
-91.4098	96.6786
-91.4254	-2.8145
-91.4412	160.1082
-91.4569	72.5445
-91.4726	146.1016
-91.4883	85.9642
-91.504	-14.7263
-91.5197	169.8426
-91.5354	-80.805
-91.5511	-93.675
-91.5668	86.7634
-91.5825	-94.4261
-91.5982	6.6776
-91.6139	165.8882
-91.6296	-53.2885
-91.6453	71.7137
-91.661	23.5232
-91.6768	175.128
-91.6925	62.3566
-91.7082	57.2792
-91.7239	15.7006
-91.7396	47.4134
-91.7553	-152.9664
-91.771	189.1698
-91.7867	31.2245
-91.8024	-81.7633
-91.8181	-85.7673
-91.8338	92.4248
-91.8495	-33.9441
-91.8652	129.3475
-91.8809	128.6497
-91.8966	127.4822
-91.9123	55.6694
-91.9281	15.8852
-91.9438	24.5141
-91.9595	78.8383
-91.9752	69.4325
-91.9909	72.5162
-92.0066	136.3192
-92.0223	48.7356
-92.038	-0.4669
-92.0537	173.2713
-92.0694	39.0232
-92.0851	-55.9939
-92.1008	131.4457
-92.1165	-55.7983
-92.1322	71.3579
-92.1479	113.435
-92.1636	32.8489
-92.1794	-0.9084
-92.1951	59.7378
-92.2108	44.4496
-92.2265	12.1743
-92.2422	133.4801
-92.2579	4.6189
-92.2736	35.3956
-92.2893	23.871
-92.305	-43.0882
-92.3207	-24.8232
-92.3364	-105.2167
-92.3521	7.4994
-92.3678	22.9052
-92.3835	8.6731
-92.3992	59.5379
-92.4149	-12.3795
-92.4307	41.5898
-92.4464	56.6673
-92.4621	154.1408
-92.4778	130.219
-92.4935	-78.1505
-92.5092	87.7849
-92.5249	28.249
-92.5406	-103.2557
-92.5563	2.5099
-92.572	66.3216
-92.5877	-16.3281
-92.6034	-51.1478
-92.6191	20.0059
-92.6348	181.2548
-92.6505	160.496
-92.6663	-29.5181
-92.682	47.3502
-92.6977	110.9946
-92.7134	-157.7238
-92.7291	-137.3278
-92.7448	84.9645
-92.7605	235.163
-92.7762	-46.1331
-92.7919	35.9456
-92.8076	173.4644
-92.8233	181.1266
-92.839	5.0201
-92.8547	77.5546
-92.8704	-17.7614
-92.8861	5.4507
-92.9018	144.2299
-92.9175	87.8252
-92.9333	99.6962
-92.949	16.3351
-92.9647	125.0206
-92.9804	12.2193
-92.9961	-50.8146
-93.0118	54.5506
-93.0275	292.0703
-93.0432	15.2465
-93.0589	75.0115
-93.0746	300.7638
-93.0903	-42.3635
-93.106	81.6957
-93.1217	-15.7259
-93.1374	275.7925
-93.1531	32.6866
-93.1689	46.7293
-93.1846	-84.0633
-93.2003	311.4027
-93.216	147.0164
-93.2317	-20.2971
-93.2474	10.216
-93.2631	-21.5238
-93.2788	142.952
-93.2945	214.4932
-93.3102	44.3585
-93.3259	85.9001
-93.3416	16.1211
-93.3573	66.3946
-93.373	75.9028
-93.3887	-8.6148
-93.4044	221.5164
-93.4202	21.4102
-93.4359	-10.0848
-93.4516	59.4941
-93.4673	248.3484
-93.483	310.7336
-93.4987	44.8345
-93.5144	23.4062
-93.5301	-38.9316
-93.5458	-86.7027
-93.5615	63.9005
-93.5772	147.7945
-93.5929	192.9568
-93.6086	200.117
-93.6243	33.5427
-93.64	-30.8004
-93.6557	194.192
-93.6715	6.372
-93.6872	43.9953
-93.7029	-71.9307
-93.7186	58.9686
-93.7343	85.0386
-93.75	84.4324
-93.7657	59.4871
-93.7814	-49.0422
-93.7971	200.7737
-93.8128	85.9268
-93.8285	35.9473
-93.8442	-89.1164
-93.8599	192.0171
-93.8756	214.3667
-93.8913	130.2198
-93.9071	-7.5668
-93.9228	-14.0366
-93.9385	262.4266
-93.9542	170.712
-93.9699	91.2744
-93.9856	-73.0124
-94.0013	-11.2862
-94.017	208.0035
-94.0327	-53.1419
-94.0484	10.1972
-94.0641	219.0394
-94.0798	177.1392
-94.0955	169.1536
-94.1112	170.0219
-94.1269	-30.7851
-94.1426	161.2479
-94.1583	-84.3695
-94.1741	-9.1628
-94.1898	91.8461
-94.2055	-45.3196
-94.2212	37.2786
-94.2369	174.3226
-94.2526	42.6579
-94.2683	174.9308
-94.284	-0.3178
-94.2997	-55.5053
-94.3154	158.7477
-94.3311	145.6854
-94.3468	220.4231
-94.3625	-75.4737
-94.3782	83.0306
-94.3939	87.4366
-94.4097	36.6479
-94.4253	-15.4397
-94.4411	63.0549
-94.4568	28.7938
-94.4725	54.9885
-94.4882	17.6287
-94.5039	0.9728
-94.5196	61.9584
-94.5353	179.3535
-94.551	176.7185
-94.5667	70.6111
-94.5824	-5.2577
-94.5981	29.5419
-94.6138	173.8266
-94.6295	125.5128
-94.6452	123.4249
-94.6609	-105.4427
-94.6767	163.1452
-94.6924	101.923
-94.7081	-82.3496
-94.7238	8.8347
-94.7395	77.9874
-94.7552	-9.5164
-94.7709	11.7088
-94.7866	116.8993
-94.8023	331.8464
-94.818	14.926
-94.8337	266.2923
-94.8494	136.857
-94.8651	-34.1428
-94.8808	133.5355
-94.8965	169.8409
-94.9122	107.2682
-94.9279	36.165
-94.9437	160.0709
-94.9594	272.2069
-94.9751	29.471
-94.9908	164.4913
-95.0065	56.033
-95.0222	8.0593
-95.0379	25.4972
-95.0536	98.5078
-95.0693	54.1339
-95.085	164.6644
-95.1007	-116.7572
-95.1164	131.5924
-95.1321	-69.4663
-95.1478	128.7637
-95.1635	138.2823
-95.1793	-8.8301
-95.195	81.7844
-95.2107	103.6666
-95.2264	71.5831
-95.2421	-5.1694
-95.2578	56.0294
-95.2735	174.751
-95.2892	48.7533
-95.3049	31.9016
-95.3206	-7.2996
-95.3363	226.1956
-95.352	216.7638
-95.3677	108.5209
-95.3834	155.8183
-95.3991	256.5272
-95.4148	166.3835
-95.4305	-48.5076
-95.4463	25.8201
-95.462	-251.2338
-95.4777	43.901
-95.4934	150.4661
-95.5091	65.7081
-95.5248	-61.9621
-95.5405	31.0321
-95.5562	-57.2658
-95.5719	124.2339
-95.5876	94.1662
-95.6033	-3.6579
-95.619	1.6578
-95.6347	-0.1391
-95.6504	114.3204
-95.6661	-58.7969
-95.6819	64.3421
-95.6976	191.2812
-95.7133	144.6246
-95.729	208.8409
-95.7447	153.0364
-95.7604	238.287
-95.7761	106.6202
-95.7918	91.3403
-95.8075	258.259
-95.8232	151.0763
-95.8389	-126.2193
-95.8546	-66.1147
-95.8703	217.0483
-95.886	87.7236
-95.9017	154.7639
-95.9174	-204.086
-95.9332	12.984
-95.9489	-30.3844
-95.9646	9.8698
-95.9803	77.696
-95.996	49.5221
-96.0117	181.2938
-96.0274	23.6941
-96.0431	159.6894
-96.0588	-229.5849
-96.0745	101.5241
-96.0902	-14.3151
-96.1059	24.8749
-96.1216	70.9561
-96.1373	-34.3639
-96.153	26.6367
-96.1687	246.1749
-96.1845	173.5647
-96.2002	80.925
-96.2159	24.2323
-96.2316	125.0608
-96.2473	-30.6552
-96.263	103.371
-96.2787	-98.3642
-96.2944	-1.1925
-96.3101	10.7552
-96.3258	107.1271
-96.3415	254.795
-96.3572	-23.1477
-96.3729	5.7556
-96.3886	-86.9498
-96.4043	123.2414
-96.4201	-158.6888
-96.4358	-6.0606
-96.4515	154.9018
-96.4672	22.7889
-96.4829	-81.3372
-96.4986	-70.7015
-96.5143	22.1838
-96.53	212.6144
-96.5457	22.9824
-96.5614	141.2962
-96.5771	14.6389
-96.5928	119.977
-96.6085	32.7938
-96.6242	15.8306
-96.6399	321.815
-96.6556	-0.5777
-96.6713	109.3483
-96.6871	-106.2918
-96.7028	57.4105
-96.7185	207.4101
-96.7342	241.7787
-96.7499	-92.7886
-96.7656	48.6247
-96.7813	67.8179
-96.797	152.2548
-96.8127	-48.5309
-96.8284	-41.7365
-96.8441	194.9716
-96.8598	-24.234
-96.8755	-89.1453
-96.8912	102.6647
-96.9069	134.8184
-96.9227	13.1501
-96.9384	41.7851
-96.9541	34.7067
-96.9698	-26.1897
-96.9855	61.3333
-97.0012	-209.5775
-97.0169	13.399
-97.0326	122.7759
-97.0483	34.811
-97.064	-34.416
-97.0797	-104.3518
-97.0954	137.1469
-97.1111	32.1034
-97.1268	-53.5087
-97.1425	136.1466
-97.1582	-63.332
-97.1739	-26.2531
-97.1897	-11.7425
-97.2054	111.21
-97.2211	-10.3244
-97.2368	-64.7333
-97.2525	197.1718
-97.2682	76.0633
-97.2839	141.0141
-97.2996	-115.0982
-97.3153	16.5431
-97.331	-51.5851
-97.3467	220.447
-97.3624	-78.1095
-97.3781	119.824
-97.3938	5.779
-97.4095	15.8926
-97.4253	103.6719
-97.441	-10.042
-97.4567	117.203
-97.4724	-27.783
-97.4881	73.8879
-97.5038	261.8295
-97.5195	101.9881
-97.5352	-28.0947
-97.5509	49.2645
-97.5666	119.6535
-97.5823	-67.5501
-97.598	47.523
-97.6137	41.7527
-97.6294	167.538
-97.6451	101.4074
-97.6608	132.6593
-97.6765	45.6557
-97.6923	149.9712
-97.708	66.8514
-97.7237	248.8459
-97.7394	171.4837
-97.7551	-78.0862
-97.7708	-120.4276
-97.7865	23.1732
-97.8022	18.1894
-97.8179	159.8795
-97.8336	116.3455
-97.8493	341.3711
-97.865	47.4388
-97.8807	230.3409
-97.8964	154.455
-97.9121	226.6979
-97.9278	-56.1081
-97.9436	42.9803
-97.9593	33.7813
-97.975	33.7643
-97.9907	163.0903
-98.0064	178.9746
-98.0221	167.8937
-98.0378	71.7443
-98.0535	-20.533
-98.0692	20.5542
-98.0849	153.978
-98.1006	85.3819
-98.1163	-21.1332
-98.132	104.5048
-98.1477	17.6451
-98.1634	42.0985
-98.1791	100.6692
-98.1949	76.9956
-98.2106	-36.5179
-98.2263	185.644
-98.242	159.8541
-98.2577	10.2853
-98.2734	56.9214
-98.2891	24.5248
-98.3048	72.4925
-98.3205	105.5518
-98.3362	67.9717
-98.3519	51.1355
-98.3676	79.3681
-98.3833	-101.6317
-98.399	-172.6955
-98.4147	106.0884
-98.4305	217.2263
-98.4462	13.2102
-98.4619	-124.4206
-98.4776	34.4526
-98.4933	-16.2951
-98.509	12.4235
-98.5247	-112.1227
-98.5404	66.7656
-98.5561	77.7838
-98.5718	95.3947
-98.5875	113.1997
-98.6032	73.9147
-98.6189	190.0358
-98.6346	-108.9565
-98.6503	93.0562
-98.666	101.4188
-98.6818	-50.3601
-98.6975	46.3462
-98.7132	92.2231
-98.7289	315.6601
-98.7446	-68.1055
-98.7603	184.1648
-98.776	39.0451
-98.7917	4.9807
-98.8074	35.779
-98.8231	-23.2311
-98.8388	23.8931
-98.8545	1.1044
-98.8702	112.7715
-98.8859	95.6438
-98.9016	107.8492
-98.9173	187.4882
-98.9331	152.2847
-98.9488	142.5723
-98.9645	35.306
-98.9802	-12.9752
-98.9959	-86.0585
-99.0116	40.5284
-99.0273	154.3287
-99.043	19.3475
-99.0587	34.9156
-99.0744	79.1632
-99.0901	148.246
-99.1058	9.1896
-99.1215	-0.2876
-99.1372	80.4156
-99.1529	132.8494
-99.1686	109.9501
-99.1844	57.6455
-99.2001	-4.7071
-99.2158	98.5386
-99.2315	145.4671
-99.2472	-29.5907
-99.2629	-111.1626
-99.2786	27.9129
-99.2943	115.2643
-99.31	51.1269
-99.3257	71.3662
-99.3414	397.3463
-99.3571	260.5883
-99.3728	223.7001
-99.3885	-35.4069
-99.4042	120.022
-99.42	159.242
-99.4357	-136.032
-99.4514	93.3289
-99.4671	158.7686
-99.4828	106.6167
-99.4985	18.0947
-99.5142	-211.9781
-99.5299	18.5291
-99.5456	38.8036
-99.5613	129.8691
-99.577	96.3221
-99.5927	235.9867
-99.6084	-33.6089
-99.6241	32.9709
-99.6398	100.2411
-99.6555	-66.7048
-99.6712	66.6741
-99.687	84.4787
-99.7027	90.8862
-99.7184	61.0349
-99.7341	145.65
-99.7498	184.719
-99.7655	38.1439
-99.7812	39.058
-99.7969	22.6002
-99.8126	72.311
-99.8283	-33.5102
-99.844	-8.2113
-99.8597	-77.9985
-99.8754	-208.6355
-99.8911	86.3661
-99.9068	114.354
-99.9226	-143.4872
-99.9383	41.5531
-99.954	56.6762
-99.9697	73.4134
-99.9854	161.9956
-100.0011	131.0353
-100.0168	128.0403
-100.0325	212.0617
-100.0482	42.7013
-100.0639	-1.1108
-100.0796	4.3287
-100.0953	39.5809
-100.111	28.5728
-100.1267	-68.4645
-100.1424	-96.0095
-100.1581	208.6162
-100.1738	-16.8481
-100.1896	31.4533
-100.2053	48.8794
-100.221	-40.6705
-100.2367	-41.7131
-100.2524	86.9447
-100.2681	-23.6437
-100.2838	66.5926
-100.2995	66.5585
-100.3152	117.8379
-100.3309	159.9016
-100.3466	44.8457
-100.3623	120.9246
-100.378	28.5956
-100.3937	43.2077
-100.4094	85.9938
-100.4252	119.777
-100.4408	124.6722
-100.4566	-72.2098
-100.4723	66.7817
-100.488	-49.916
-100.5037	-40.5118
-100.5194	-20.6545
-100.5351	-51.8209
-100.5508	141.4159
-100.5665	65.8618
-100.5822	29.5307
-100.5979	84.4364
-100.6136	134.3344
-100.6293	107.3452
-100.645	222.7448
-100.6607	90.5354
-100.6764	33.5247
-100.6922	226.5058
-100.7079	-73.3533
-100.7236	62.1908
-100.7393	64.4937
-100.755	9.7636
-100.7707	6.3738
-100.7864	-137.4824
-100.8021	136.1747
-100.8178	42.9019
-100.8335	67.3008
-100.8492	106.2186
