,configuration,functional,basis,n_dmso,n_water,13c_ch2_avg,13c_ch2_max,13c_ch3_avg,13c_ch3_max,1h_ch2_avg,1h_ch2_max,1h_ch3_avg,1h_ch3_max
2503,3,wB97X,6-311++G**,3,12,70.314,70.644,60.44,60.77,4.416,6.581,4.232,6.397
2504,3,wB97X,6-311++G**,4,1,69.005,70.056,59.131,60.182,7.814,7.814,7.63,7.63
2505,3,wB97X,6-311++G**,4,2,69.005,70.056,59.131,60.182,6.659,7.181,6.475,6.997
2506,3,wB97X,6-311++G**,4,3,69.005,70.056,59.131,60.182,5.938,5.941,5.754,5.757
2507,3,wB97X,6-311++G**,4,4,69.005,70.056,59.131,60.182,5.09,5.093,4.906,4.909
2508,3,wB97X,6-311++G**,4,6,69.005,70.056,59.131,60.182,4.692,5.522,4.508,5.338
2509,3,wB97X,6-311++G**,4,8,69.005,70.056,59.131,60.182,4.504,5.53,4.32,5.346
2510,3,wB97X,6-311++G**,4,10,69.005,70.056,59.131,60.182,4.687,6.92,4.503,6.736
2511,3,wB97X,6-311++G**,4,12,69.005,70.056,59.131,60.182,4.416,6.581,4.232,6.397
2512,3,wB97X,6-311++G**,6,1,69.689,71.492,59.815,61.618,7.814,7.814,7.63,7.63
2513,3,wB97X,6-311++G**,6,2,69.689,71.492,59.815,61.618,6.659,7.181,6.475,6.997
2514,3,wB97X,6-311++G**,6,3,69.689,71.492,59.815,61.618,5.938,5.941,5.754,5.757
2515,3,wB97X,6-311++G**,6,4,69.689,71.492,59.815,61.618,5.09,5.093,4.906,4.909
2516,3,wB97X,6-311++G**,6,6,69.689,71.492,59.815,61.618,4.692,5.522,4.508,5.338
2517,3,wB97X,6-311++G**,6,8,69.689,71.492,59.815,61.618,4.504,5.53,4.32,5.346
2518,3,wB97X,6-311++G**,6,10,69.689,71.492,59.815,61.618,4.687,6.92,4.503,6.736
2519,3,wB97X,6-311++G**,6,12,69.689,71.492,59.815,61.618,4.416,6.581,4.232,6.397
2520,4,wB97X,6-311++G**,1,1,70.792,70.792,60.8,60.8,7.744,7.744,7.561,7.561
2521,4,wB97X,6-311++G**,1,2,70.792,70.792,60.8,60.8,6.589,7.111,6.406,6.928
2522,4,wB97X,6-311++G**,1,3,70.792,70.792,60.8,60.8,5.868,5.871,5.685,5.688
2523,4,wB97X,6-311++G**,1,4,70.792,70.792,60.8,60.8,5.02,5.023,4.837,4.84
2524,4,wB97X,6-311++G**,1,6,70.792,70.792,60.8,60.8,4.622,5.452,4.439,5.269
2525,4,wB97X,6-311++G**,1,8,70.792,70.792,60.8,60.8,4.434,5.46,4.251,5.277
2526,4,wB97X,6-311++G**,1,10,70.792,70.792,60.8,60.8,4.617,6.85,4.434,6.667
2527,4,wB97X,6-311++G**,1,12,70.792,70.792,60.8,60.8,4.346,6.511,4.163,6.328
2528,4,wB97X,6-311++G**,2,1,70.709,70.85,60.717,60.858,7.744,7.744,7.561,7.561
2529,4,wB97X,6-311++G**,2,2,70.709,70.85,60.717,60.858,6.589,7.111,6.406,6.928
2530,4,wB97X,6-311++G**,2,3,70.709,70.85,60.717,60.858,5.868,5.871,5.685,5.688
2531,4,wB97X,6-311++G**,2,4,70.709,70.85,60.717,60.858,5.02,5.023,4.837,4.84
2532,4,wB97X,6-311++G**,2,6,70.709,70.85,60.717,60.858,4.622,5.452,4.439,5.269
2533,4,wB97X,6-311++G**,2,8,70.709,70.85,60.717,60.858,4.434,5.46,4.251,5.277
2534,4,wB97X,6-311++G**,2,10,70.709,70.85,60.717,60.858,4.617,6.85,4.434,6.667
2535,4,wB97X,6-311++G**,2,12,70.709,70.85,60.717,60.858,4.346,6.511,4.163,6.328
2536,4,wB97X,6-311++G**,3,1,71.657,71.987,61.665,61.995,7.744,7.744,7.561,7.561
2537,4,wB97X,6-311++G**,3,2,71.657,71.987,61.665,61.995,6.589,7.111,6.406,6.928
2538,4,wB97X,6-311++G**,3,3,71.657,71.987,61.665,61.995,5.868,5.871,5.685,5.688
2539,4,wB97X,6-311++G**,3,4,71.657,71.987,61.665,61.995,5.02,5.023,4.837,4.84
2540,4,wB97X,6-311++G**,3,6,71.657,71.987,61.665,61.995,4.622,5.452,4.439,5.269
2541,4,wB97X,6-311++G**,3,8,71.657,71.987,61.665,61.995,4.434,5.46,4.251,5.277
2542,4,wB97X,6-311++G**,3,10,71.657,71.987,61.665,61.995,4.617,6.85,4.434,6.667
2543,4,wB97X,6-311++G**,3,12,71.657,71.987,61.665,61.995,4.346,6.511,4.163,6.328
2544,4,wB97X,6-311++G**,4,1,70.348,71.399,60.356,61.407,7.744,7.744,7.561,7.561
2545,4,wB97X,6-311++G**,4,2,70.348,71.399,60.356,61.407,6.589,7.111,6.406,6.928
2546,4,wB97X,6-311++G**,4,3,70.348,71.399,60.356,61.407,5.868,5.871,5.685,5.688
2547,4,wB97X,6-311++G**,4,4,70.348,71.399,60.356,61.407,5.02,5.023,4.837,4.84
2548,4,wB97X,6-311++G**,4,6,70.348,71.399,60.356,61.407,4.622,5.452,4.439,5.269
2549,4,wB97X,6-311++G**,4,8,70.348,71.399,60.356,61.407,4.434,5.46,4.251,5.277
2550,4,wB97X,6-311++G**,4,10,70.348,71.399,60.356,61.407,4.617,6.85,4.434,6.667
2551,4,wB97X,6-311++G**,4,12,70.348,71.399,60.356,61.407,4.346,6.511,4.163,6.328
2552,4,wB97X,6-311++G**,6,1,71.032,72.835,61.04,62.843,7.744,7.744,7.561,7.561
2553,4,wB97X,6-311++G**,6,2,71.032,72.835,61.04,62.843,6.589,7.111,6.406,6.928
2554,4,wB97X,6-311++G**,6,3,71.032,72.835,61.04,62.843,5.868,5.871,5.685,5.688
2555,4,wB97X,6-311++G**,6,4,71.032,72.835,61.04,62.843,5.02,5.023,4.837,4.84
2556,4,wB97X,6-311++G**,6,6,71.032,72.835,61.04,62.843,4.622,5.452,4.439,5.269
2557,4,wB97X,6-311++G**,6,8,71.032,72.835,61.04,62.843,4.434,5.46,4.251,5.277
2558,4,wB97X,6-311++G**,6,10,71.032,72.835,61.04,62.843,4.617,6.85,4.434,6.667
2559,4,wB97X,6-311++G**,6,12,71.032,72.835,61.04,62.843,4.346,6.511,4.163,6.328
2560,5,wB97X,6-311++G**,1,1,69.705,69.705,59.053,59.053,7.774,7.774,7.47,7.47
2561,5,wB97X,6-311++G**,1,2,69.705,69.705,59.053,59.053,6.619,7.141,6.315,6.837
2562,5,wB97X,6-311++G**,1,3,69.705,69.705,59.053,59.053,5.898,5.901,5.594,5.597
2563,5,wB97X,6-311++G**,1,4,69.705,69.705,59.053,59.053,5.05,5.053,4.746,4.749
2564,5,wB97X,6-311++G**,1,6,69.705,69.705,59.053,59.053,4.652,5.482,4.348,5.178
2565,5,wB97X,6-311++G**,1,8,69.705,69.705,59.053,59.053,4.464,5.49,4.16,5.186
2566,5,wB97X,6-311++G**,1,10,69.705,69.705,59.053,59.053,4.647,6.88,4.343,6.576
2567,5,wB97X,6-311++G**,1,12,69.705,69.705,59.053,59.053,4.376,6.541,4.072,6.237
2568,5,wB97X,6-311++G**,2,1,69.622,69.763,58.97,59.111,7.774,7.774,7.47,7.47
2569,5,wB97X,6-311++G**,2,2,69.622,69.763,58.97,59.111,6.619,7.141,6.315,6.837
2570,5,wB97X,6-311++G**,2,3,69.622,69.763,58.97,59.111,5.898,5.901,5.594,5.597
2571,5,wB97X,6-311++G**,2,4,69.622,69.763,58.97,59.111,5.05,5.053,4.746,4.749
2572,5,wB97X,6-311++G**,2,6,69.622,69.763,58.97,59.111,4.652,5.482,4.348,5.178
2573,5,wB97X,6-311++G**,2,8,69.622,69.763,58.97,59.111,4.464,5.49,4.16,5.186
2574,5,wB97X,6-311++G**,2,10,69.622,69.763,58.97,59.111,4.647,6.88,4.343,6.576
2575,5,wB97X,6-311++G**,2,12,69.622,69.763,58.97,59.111,4.376,6.541,4.072,6.237
2576,5,wB97X,6-311++G**,3,1,70.57,70.9,59.918,60.248,7.774,7.774,7.47,7.47
2577,5,wB97X,6-311++G**,3,2,70.57,70.9,59.918,60.248,6.619,7.141,6.315,6.837
2578,5,wB97X,6-311++G**,3,3,70.57,70.9,59.918,60.248,5.898,5.901,5.594,5.597
2579,5,wB97X,6-311++G**,3,4,70.57,70.9,59.918,60.248,5.05,5.053,4.746,4.749
2580,5,wB97X,6-311++G**,3,6,70.57,70.9,59.918,60.248,4.652,5.482,4.348,5.178
2581,5,wB97X,6-311++G**,3,8,70.57,70.9,59.918,60.248,4.464,5.49,4.16,5.186
2582,5,wB97X,6-311++G**,3,10,70.57,70.9,59.918,60.248,4.647,6.88,4.343,6.576
2583,5,wB97X,6-311++G**,3,12,70.57,70.9,59.918,60.248,4.376,6.541,4.072,6.237
2584,5,wB97X,6-311++G**,4,1,69.261,70.312,58.609,59.66,7.774,7.774,7.47,7.47
2585,5,wB97X,6-311++G**,4,2,69.261,70.312,58.609,59.66,6.619,7.141,6.315,6.837
2586,5,wB97X,6-311++G**,4,3,69.261,70.312,58.609,59.66,5.898,5.901,5.594,5.597
2587,5,wB97X,6-311++G**,4,4,69.261,70.312,58.609,59.66,5.05,5.053,4.746,4.749
2588,5,wB97X,6-311++G**,4,6,69.261,70.312,58.609,59.66,4.652,5.482,4.348,5.178
2589,5,wB97X,6-311++G**,4,8,69.261,70.312,58.609,59.66,4.464,5.49,4.16,5.186
2590,5,wB97X,6-311++G**,4,10,69.261,70.312,58.609,59.66,4.647,6.88,4.343,6.576
2591,5,wB97X,6-311++G**,4,12,69.261,70.312,58.609,59.66,4.376,6.541,4.072,6.237
2592,5,wB97X,6-311++G**,6,1,69.945,71.748,59.293,61.096,7.774,7.774,7.47,7.47
2593,5,wB97X,6-311++G**,6,2,69.945,71.748,59.293,61.096,6.619,7.141,6.315,6.837
2594,5,wB97X,6-311++G**,6,3,69.945,71.748,59.293,61.096,5.898,5.901,5.594,5.597
2595,5,wB97X,6-311++G**,6,4,69.945,71.748,59.293,61.096,5.05,5.053,4.746,4.749
2596,5,wB97X,6-311++G**,6,6,69.945,71.748,59.293,61.096,4.652,5.482,4.348,5.178
2597,5,wB97X,6-311++G**,6,8,69.945,71.748,59.293,61.096,4.464,5.49,4.16,5.186
2598,5,wB97X,6-311++G**,6,10,69.945,71.748,59.293,61.096,4.647,6.88,4.343,6.576
2599,5,wB97X,6-311++G**,6,12,69.945,71.748,59.293,61.096,4.376,6.541,4.072,6.237
2600,6,wB97X,6-311++G**,1,1,69.592,69.592,60.187,60.187,7.536,7.536,7.521,7.521
2601,6,wB97X,6-311++G**,1,2,69.592,69.592,60.187,60.187,6.381,6.903,6.366,6.888
2602,6,wB97X,6-311++G**,1,3,69.592,69.592,60.187,60.187,5.66,5.663,5.645,5.648
2603,6,wB97X,6-311++G**,1,4,69.592,69.592,60.187,60.187,4.812,4.815,4.797,4.8
2604,6,wB97X,6-311++G**,1,6,69.592,69.592,60.187,60.187,4.414,5.244,4.399,5.229
2605,6,wB97X,6-311++G**,1,8,69.592,69.592,60.187,60.187,4.226,5.252,4.211,5.237
2606,6,wB97X,6-311++G**,1,10,69.592,69.592,60.187,60.187,4.409,6.642,4.394,6.627
2607,6,wB97X,6-311++G**,1,12,69.592,69.592,60.187,60.187,4.138,6.303,4.123,6.288
2608,6,wB97X,6-311++G**,2,1,69.509,69.65,60.104,60.245,7.536,7.536,7.521,7.521
2609,6,wB97X,6-311++G**,2,2,69.509,69.65,60.104,60.245,6.381,6.903,6.366,6.888
2610,6,wB97X,6-311++G**,2,3,69.509,69.65,60.104,60.245,5.66,5.663,5.645,5.648
2611,6,wB97X,6-311++G**,2,4,69.509,69.65,60.104,60.245,4.812,4.815,4.797,4.8
2612,6,wB97X,6-311++G**,2,6,69.509,69.65,60.104,60.245,4.414,5.244,4.399,5.229
2613,6,wB97X,6-311++G**,2,8,69.509,69.65,60.104,60.245,4.226,5.252,4.211,5.237
2614,6,wB97X,6-311++G**,2,10,69.509,69.65,60.104,60.245,4.409,6.642,4.394,6.627
2615,6,wB97X,6-311++G**,2,12,69.509,69.65,60.104,60.245,4.138,6.303,4.123,6.288
2616,6,wB97X,6-311++G**,3,1,70.457,70.787,61.052,61.382,7.536,7.536,7.521,7.521
2617,6,wB97X,6-311++G**,3,2,70.457,70.787,61.052,61.382,6.381,6.903,6.366,6.888
2618,6,wB97X,6-311++G**,3,3,70.457,70.787,61.052,61.382,5.66,5.663,5.645,5.648
2619,6,wB97X,6-311++G**,3,4,70.457,70.787,61.052,61.382,4.812,4.815,4.797,4.8
2620,6,wB97X,6-311++G**,3,6,70.457,70.787,61.052,61.382,4.414,5.244,4.399,5.229
2621,6,wB97X,6-311++G**,3,8,70.457,70.787,61.052,61.382,4.226,5.252,4.211,5.237
2622,6,wB97X,6-311++G**,3,10,70.457,70.787,61.052,61.382,4.409,6.642,4.394,6.627
2623,6,wB97X,6-311++G**,3,12,70.457,70.787,61.052,61.382,4.138,6.303,4.123,6.288
2624,6,wB97X,6-311++G**,4,1,69.148,70.199,59.743,60.794,7.536,7.536,7.521,7.521
2625,6,wB97X,6-311++G**,4,2,69.148,70.199,59.743,60.794,6.381,6.903,6.366,6.888
2626,6,wB97X,6-311++G**,4,3,69.148,70.199,59.743,60.794,5.66,5.663,5.645,5.648
2627,6,wB97X,6-311++G**,4,4,69.148,70.199,59.743,60.794,4.812,4.815,4.797,4.8
2628,6,wB97X,6-311++G**,4,6,69.148,70.199,59.743,60.794,4.414,5.244,4.399,5.229
2629,6,wB97X,6-311++G**,4,8,69.148,70.199,59.743,60.794,4.226,5.252,4.211,5.237
2630,6,wB97X,6-311++G**,4,10,69.148,70.199,59.743,60.794,4.409,6.642,4.394,6.627
2631,6,wB97X,6-311++G**,4,12,69.148,70.199,59.743,60.794,4.138,6.303,4.123,6.288
2632,6,wB97X,6-311++G**,6,1,69.832,71.635,60.427,62.23,7.536,7.536,7.521,7.521
2633,6,wB97X,6-311++G**,6,2,69.832,71.635,60.427,62.23,6.381,6.903,6.366,6.888
2634,6,wB97X,6-311++G**,6,3,69.832,71.635,60.427,62.23,5.66,5.663,5.645,5.648
2635,6,wB97X,6-311++G**,6,4,69.832,71.635,60.427,62.23,4.812,4.815,4.797,4.8
2636,6,wB97X,6-311++G**,6,6,69.832,71.635,60.427,62.23,4.414,5.244,4.399,5.229
2637,6,wB97X,6-311++G**,6,8,69.832,71.635,60.427,62.23,4.226,5.252,4.211,5.237
2638,6,wB97X,6-311++G**,6,10,69.832,71.635,60.427,62.23,4.409,6.642,4.394,6.627
2639,6,wB97X,6-311++G**,6,12,69.832,71.635,60.427,62.23,4.138,6.303,4.123,6.288
2640,1,wB97X,Def2TZVP,1,1,70.481,70.481,60.564,60.564,7.723,7.723,7.542,7.542
2641,1,wB97X,Def2TZVP,1,2,70.481,70.481,60.564,60.564,6.633,7.111,6.452,6.93
2642,1,wB97X,Def2TZVP,1,3,70.481,70.481,60.564,60.564,5.807,5.81,5.626,5.629
2643,1,wB97X,Def2TZVP,1,4,70.481,70.481,60.564,60.564,4.949,4.955,4.768,4.774
2644,1,wB97X,Def2TZVP,1,6,70.481,70.481,60.564,60.564,4.76,5.592,4.579,5.411
2645,1,wB97X,Def2TZVP,1,8,70.481,70.481,60.564,60.564,4.431,5.471,4.25,5.29
2646,1,wB97X,Def2TZVP,1,10,70.481,70.481,60.564,60.564,4.598,6.511,4.417,6.33
2647,1,wB97X,Def2TZVP,1,12,70.481,70.481,60.564,60.564,4.362,6.391,4.181,6.21
2648,1,wB97X,Def2TZVP,2,1,71.769,72.621,61.852,62.704,7.723,7.723,7.542,7.542
2649,1,wB97X,Def2TZVP,2,2,71.769,72.621,61.852,62.704,6.633,7.111,6.452,6.93
2650,1,wB97X,Def2TZVP,2,3,71.769,72.621,61.852,62.704,5.807,5.81,5.626,5.629
2651,1,wB97X,Def2TZVP,2,4,71.769,72.621,61.852,62.704,4.949,4.955,4.768,4.774
2652,1,wB97X,Def2TZVP,2,6,71.769,72.621,61.852,62.704,4.76,5.592,4.579,5.411
2653,1,wB97X,Def2TZVP,2,8,71.769,72.621,61.852,62.704,4.431,5.471,4.25,5.29
2654,1,wB97X,Def2TZVP,2,10,71.769,72.621,61.852,62.704,4.598,6.511,4.417,6.33
2655,1,wB97X,Def2TZVP,2,12,71.769,72.621,61.852,62.704,4.362,6.391,4.181,6.21
2656,1,wB97X,Def2TZVP,3,1,70.698,71.369,60.781,61.452,7.723,7.723,7.542,7.542
2657,1,wB97X,Def2TZVP,3,2,70.698,71.369,60.781,61.452,6.633,7.111,6.452,6.93
2658,1,wB97X,Def2TZVP,3,3,70.698,71.369,60.781,61.452,5.807,5.81,5.626,5.629
2659,1,wB97X,Def2TZVP,3,4,70.698,71.369,60.781,61.452,4.949,4.955,4.768,4.774
2660,1,wB97X,Def2TZVP,3,6,70.698,71.369,60.781,61.452,4.76,5.592,4.579,5.411
2661,1,wB97X,Def2TZVP,3,8,70.698,71.369,60.781,61.452,4.431,5.471,4.25,5.29
2662,1,wB97X,Def2TZVP,3,10,70.698,71.369,60.781,61.452,4.598,6.511,4.417,6.33
2663,1,wB97X,Def2TZVP,3,12,70.698,71.369,60.781,61.452,4.362,6.391,4.181,6.21
2664,1,wB97X,Def2TZVP,4,1,70.48,70.798,60.563,60.881,7.723,7.723,7.542,7.542
2665,1,wB97X,Def2TZVP,4,2,70.48,70.798,60.563,60.881,6.633,7.111,6.452,6.93
2666,1,wB97X,Def2TZVP,4,3,70.48,70.798,60.563,60.881,5.807,5.81,5.626,5.629
2667,1,wB97X,Def2TZVP,4,4,70.48,70.798,60.563,60.881,4.949,4.955,4.768,4.774
2668,1,wB97X,Def2TZVP,4,6,70.48,70.798,60.563,60.881,4.76,5.592,4.579,5.411
2669,1,wB97X,Def2TZVP,4,8,70.48,70.798,60.563,60.881,4.431,5.471,4.25,5.29
2670,1,wB97X,Def2TZVP,4,10,70.48,70.798,60.563,60.881,4.598,6.511,4.417,6.33
2671,1,wB97X,Def2TZVP,4,12,70.48,70.798,60.563,60.881,4.362,6.391,4.181,6.21
2672,1,wB97X,Def2TZVP,6,1,71.281,72.45,61.364,62.533,7.723,7.723,7.542,7.542
2673,1,wB97X,Def2TZVP,6,2,71.281,72.45,61.364,62.533,6.633,7.111,6.452,6.93
2674,1,wB97X,Def2TZVP,6,3,71.281,72.45,61.364,62.533,5.807,5.81,5.626,5.629
2675,1,wB97X,Def2TZVP,6,4,71.281,72.45,61.364,62.533,4.949,4.955,4.768,4.774
2676,1,wB97X,Def2TZVP,6,6,71.281,72.45,61.364,62.533,4.76,5.592,4.579,5.411
2677,1,wB97X,Def2TZVP,6,8,71.281,72.45,61.364,62.533,4.431,5.471,4.25,5.29
2678,1,wB97X,Def2TZVP,6,10,71.281,72.45,61.364,62.533,4.598,6.511,4.417,6.33
2679,1,wB97X,Def2TZVP,6,12,71.281,72.45,61.364,62.533,4.362,6.391,4.181,6.21
2680,2,wB97X,Def2TZVP,1,1,70.36,70.36,60.042,60.042,7.72,7.72,7.539,7.539
2681,2,wB97X,Def2TZVP,1,2,70.36,70.36,60.042,60.042,6.63,7.108,6.449,6.927
2682,2,wB97X,Def2TZVP,1,3,70.36,70.36,60.042,60.042,5.804,5.807,5.623,5.626
2683,2,wB97X,Def2TZVP,1,4,70.36,70.36,60.042,60.042,4.946,4.952,4.765,4.771
2684,2,wB97X,Def2TZVP,1,6,70.36,70.36,60.042,60.042,4.757,5.589,4.576,5.408
2685,2,wB97X,Def2TZVP,1,8,70.36,70.36,60.042,60.042,4.428,5.468,4.247,5.287
2686,2,wB97X,Def2TZVP,1,10,70.36,70.36,60.042,60.042,4.595,6.508,4.414,6.327
2687,2,wB97X,Def2TZVP,1,12,70.36,70.36,60.042,60.042,4.359,6.388,4.178,6.207
2688,2,wB97X,Def2TZVP,2,1,71.648,72.5,61.33,62.182,7.72,7.72,7.539,7.539
2689,2,wB97X,Def2TZVP,2,2,71.648,72.5,61.33,62.182,6.63,7.108,6.449,6.927
2690,2,wB97X,Def2TZVP,2,3,71.648,72.5,61.33,62.182,5.804,5.807,5.623,5.626
2691,2,wB97X,Def2TZVP,2,4,71.648,72.5,61.33,62.182,4.946,4.952,4.765,4.771
2692,2,wB97X,Def2TZVP,2,6,71.648,72.5,61.33,62.182,4.757,5.589,4.576,5.408
2693,2,wB97X,Def2TZVP,2,8,71.648,72.5,61.33,62.182,4.428,5.468,4.247,5.287
2694,2,wB97X,Def2TZVP,2,10,71.648,72.5,61.33,62.182,4.595,6.508,4.414,6.327
2695,2,wB97X,Def2TZVP,2,12,71.648,72.5,61.33,62.182,4.359,6.388,4.178,6.207
2696,2,wB97X,Def2TZVP,3,1,70.577,71.248,60.259,60.93,7.72,7.72,7.539,7.539
2697,2,wB97X,Def2TZVP,3,2,70.577,71.248,60.259,60.93,6.63,7.108,6.449,6.927
2698,2,wB97X,Def2TZVP,3,3,70.577,71.248,60.259,60.93,5.804,5.807,5.623,5.626
2699,2,wB97X,Def2TZVP,3,4,70.577,71.248,60.259,60.93,4.946,4.952,4.765,4.771
2700,2,wB97X,Def2TZVP,3,6,70.577,71.248,60.259,60.93,4.757,5.589,4.576,5.408
2701,2,wB97X,Def2TZVP,3,8,70.577,71.248,60.259,60.93,4.428,5.468,4.247,5.287
2702,2,wB97X,Def2TZVP,3,10,70.577,71.248,60.259,60.93,4.595,6.508,4.414,6.327
2703,2,wB97X,Def2TZVP,3,12,70.577,71.248,60.259,60.93,4.359,6.388,4.178,6.207
2704,2,wB97X,Def2TZVP,4,1,70.359,70.677,60.041,60.359,7.72,7.72,7.539,7.539
2705,2,wB97X,Def2TZVP,4,2,70.359,70.677,60.041,60.359,6.63,7.108,6.449,6.927
2706,2,wB97X,Def2TZVP,4,3,70.359,70.677,60.041,60.359,5.804,5.807,5.623,5.626
2707,2,wB97X,Def2TZVP,4,4,70.359,70.677,60.041,60.359,4.946,4.952,4.765,4.771
2708,2,wB97X,Def2TZVP,4,6,70.359,70.677,60.041,60.359,4.757,5.589,4.576,5.408
2709,2,wB97X,Def2TZVP,4,8,70.359,70.677,60.041,60.359,4.428,5.468,4.247,5.287
2710,2,wB97X,Def2TZVP,4,10,70.359,70.677,60.041,60.359,4.595,6.508,4.414,6.327
2711,2,wB97X,Def2TZVP,4,12,70.359,70.677,60.041,60.359,4.359,6.388,4.178,6.207
2712,2,wB97X,Def2TZVP,6,1,71.16,72.329,60.842,62.011,7.72,7.72,7.539,7.539
2713,2,wB97X,Def2TZVP,6,2,71.16,72.329,60.842,62.011,6.63,7.108,6.449,6.927
2714,2,wB97X,Def2TZVP,6,3,71.16,72.329,60.842,62.011,5.804,5.807,5.623,5.626
2715,2,wB97X,Def2TZVP,6,4,71.16,72.329,60.842,62.011,4.946,4.952,4.765,4.771
2716,2,wB97X,Def2TZVP,6,6,71.16,72.329,60.842,62.011,4.757,5.589,4.576,5.408
2717,2,wB97X,Def2TZVP,6,8,71.16,72.329,60.842,62.011,4.428,5.468,4.247,5.287
2718,2,wB97X,Def2TZVP,6,10,71.16,72.329,60.842,62.011,4.595,6.508,4.414,6.327
2719,2,wB97X,Def2TZVP,6,12,71.16,72.329,60.842,62.011,4.359,6.388,4.178,6.207
2720,3,wB97X,Def2TZVP,1,1,70.017,70.017,59.501,59.501,7.73,7.73,7.63,7.63
2721,3,wB97X,Def2TZVP,1,2,70.017,70.017,59.501,59.501,6.64,7.118,6.54,7.018
2722,3,wB97X,Def2TZVP,1,3,70.017,70.017,59.501,59.501,5.814,5.817,5.714,5.717
2723,3,wB97X,Def2TZVP,1,4,70.017,70.017,59.501,59.501,4.956,4.962,4.856,4.862
2724,3,wB97X,Def2TZVP,1,6,70.017,70.017,59.501,59.501,4.767,5.599,4.667,5.499
2725,3,wB97X,Def2TZVP,1,8,70.017,70.017,59.501,59.501,4.438,5.478,4.338,5.378
2726,3,wB97X,Def2TZVP,1,10,70.017,70.017,59.501,59.501,4.605,6.518,4.505,6.418
2727,3,wB97X,Def2TZVP,1,12,70.017,70.017,59.501,59.501,4.369,6.398,4.269,6.298
2728,3,wB97X,Def2TZVP,2,1,71.305,72.157,60.789,61.641,7.73,7.73,7.63,7.63
2729,3,wB97X,Def2TZVP,2,2,71.305,72.157,60.789,61.641,6.64,7.118,6.54,7.018
2730,3,wB97X,Def2TZVP,2,3,71.305,72.157,60.789,61.641,5.814,5.817,5.714,5.717
2731,3,wB97X,Def2TZVP,2,4,71.305,72.157,60.789,61.641,4.956,4.962,4.856,4.862
2732,3,wB97X,Def2TZVP,2,6,71.305,72.157,60.789,61.641,4.767,5.599,4.667,5.499
2733,3,wB97X,Def2TZVP,2,8,71.305,72.157,60.789,61.641,4.438,5.478,4.338,5.378
2734,3,wB97X,Def2TZVP,2,10,71.305,72.157,60.789,61.641,4.605,6.518,4.505,6.418
2735,3,wB97X,Def2TZVP,2,12,71.305,72.157,60.789,61.641,4.369,6.398,4.269,6.298
2736,3,wB97X,Def2TZVP,3,1,70.234,70.905,59.718,60.389,7.73,7.73,7.63,7.63
2737,3,wB97X,Def2TZVP,3,2,70.234,70.905,59.718,60.389,6.64,7.118,6.54,7.018
2738,3,wB97X,Def2TZVP,3,3,70.234,70.905,59.718,60.389,5.814,5.817,5.714,5.717
2739,3,wB97X,Def2TZVP,3,4,70.234,70.905,59.718,60.389,4.956,4.962,4.856,4.862
2740,3,wB97X,Def2TZVP,3,6,70.234,70.905,59.718,60.389,4.767,5.599,4.667,5.499
2741,3,wB97X,Def2TZVP,3,8,70.234,70.905,59.718,60.389,4.438,5.478,4.338,5.378
2742,3,wB97X,Def2TZVP,3,10,70.234,70.905,59.718,60.389,4.605,6.518,4.505,6.418
2743,3,wB97X,Def2TZVP,3,12,70.234,70.905,59.718,60.389,4.369,6.398,4.269,6.298
2744,3,wB97X,Def2TZVP,4,1,70.016,70.334,59.5,59.818,7.73,7.73,7.63,7.63
2745,3,wB97X,Def2TZVP,4,2,70.016,70.334,59.5,59.818,6.64,7.118,6.54,7.018
2746,3,wB97X,Def2TZVP,4,3,70.016,70.334,59.5,59.818,5.814,5.817,5.714,5.717
2747,3,wB97X,Def2TZVP,4,4,70.016,70.334,59.5,59.818,4.956,4.962,4.856,4.862
2748,3,wB97X,Def2TZVP,4,6,70.016,70.334,59.5,59.818,4.767,5.599,4.667,5.499
2749,3,wB97X,Def2TZVP,4,8,70.016,70.334,59.5,59.818,4.438,5.478,4.338,5.378
2750,3,wB97X,Def2TZVP,4,10,70.016,70.334,59.5,59.818,4.605,6.518,4.505,6.418
2751,3,wB97X,Def2TZVP,4,12,70.016,70.334,59.5,59.818,4.369,6.398,4.269,6.298
2752,3,wB97X,Def2TZVP,6,1,70.817,71.986,60.301,61.47,7.73,7.73,7.63,7.63
2753,3,wB97X,Def2TZVP,6,2,70.817,71.986,60.301,61.47,6.64,7.118,6.54,7.018
2754,3,wB97X,Def2TZVP,6,3,70.817,71.986,60.301,61.47,5.814,5.817,5.714,5.717
2755,3,wB97X,Def2TZVP,6,4,70.817,71.986,60.301,61.47,4.956,4.962,4.856,4.862
2756,3,wB97X,Def2TZVP,6,6,70.817,71.986,60.301,61.47,4.767,5.599,4.667,5.499
2757,3,wB97X,Def2TZVP,6,8,70.817,71.986,60.301,61.47,4.438,5.478,4.338,5.378
2758,3,wB97X,Def2TZVP,6,10,70.817,71.986,60.301,61.47,4.605,6.518,4.505,6.418
2759,3,wB97X,Def2TZVP,6,12,70.817,71.986,60.301,61.47,4.369,6.398,4.269,6.298
2760,4,wB97X,Def2TZVP,1,1,71.225,71.225,60.588,60.588,7.804,7.804,7.592,7.592
2761,4,wB97X,Def2TZVP,1,2,71.225,71.225,60.588,60.588,6.714,7.192,6.502,6.98
2762,4,wB97X,Def2TZVP,1,3,71.225,71.225,60.588,60.588,5.888,5.891,5.676,5.679
