structure,conf,functional,basis_set,gibbs,atom,nucleus,shift,weight,weighted_shift
4,11,B3LYP,"6-311+G(2d, p)",-967276.577,37,h,5.612,0.04906,0.2753
4,11,B3LYP,"6-311+G(2d, p)",-967276.577,38,h,4.396,0.04906,0.2157
4,11,B3LYP,"6-311+G(2d, p)",-967276.577,39,h,3.964,0.04906,0.1945
4,11,B3LYP,"6-311+G(2d, p)",-967276.577,40,h,3.833,0.04906,0.1881
4,11,B3LYP,"6-311+G(2d, p)",-967276.577,41,h,3.85,0.04906,0.1889
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,1,c,63.857,0.0516,3.295
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,3,c,76.412,0.0516,3.943
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,4,c,74.555,0.0516,3.847
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,5,c,81.952,0.0516,4.229
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,7,c,175.05,0.0516,9.033
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,10,c,28.307,0.0516,1.461
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,11,c,28.706,0.0516,1.481
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,13,c,56.175,0.0516,2.899
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,14,c,178.918,0.0516,9.233
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,16,c,138.021,0.0516,7.122
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,17,c,129.447,0.0516,6.68
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,18,c,141.255,0.0516,7.289
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,19,c,141.372,0.0516,7.295
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,20,c,129.144,0.0516,6.664
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,21,c,137.608,0.0516,7.101
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,22,h,8.172,0.0516,0.4217
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,23,h,8.105,0.0516,0.4182
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,24,h,8.116,0.0516,0.4188
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,25,h,8.186,0.0516,0.4224
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,26,c,175.138,0.0516,9.038
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,28,c,176.172,0.0516,9.091
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,30,h,2.029,0.0516,0.1047
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,31,h,1.619,0.0516,0.08357
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,32,h,1.538,0.0516,0.07938
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,33,h,1.46,0.0516,0.07533
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,34,h,1.863,0.0516,0.09614
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,35,h,1.148,0.0516,0.05926
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,36,h,5.298,0.0516,0.2734
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,37,h,5.612,0.0516,0.2896
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,38,h,4.396,0.0516,0.2269
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,39,h,3.849,0.0516,0.1986
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,40,h,3.966,0.0516,0.2047
4,12,B3LYP,"6-311+G(2d, p)",-967276.627,41,h,3.833,0.0516,0.1978
4,1,wB97X,Def2TZVP,-967109.868,1,c,67.447,2.285e-05,0.001541
4,1,wB97X,Def2TZVP,-967109.868,3,c,70.911,2.285e-05,0.00162
4,1,wB97X,Def2TZVP,-967109.868,4,c,66.424,2.285e-05,0.001518
4,1,wB97X,Def2TZVP,-967109.868,5,c,64.831,2.285e-05,0.001482
4,1,wB97X,Def2TZVP,-967109.868,7,c,178.644,2.285e-05,0.004082
4,1,wB97X,Def2TZVP,-967109.868,10,c,37.9,2.285e-05,0.0008661
4,1,wB97X,Def2TZVP,-967109.868,11,c,25.175,2.285e-05,0.0005753
4,1,wB97X,Def2TZVP,-967109.868,13,c,58.69,2.285e-05,0.001341
4,1,wB97X,Def2TZVP,-967109.868,14,c,174.557,2.285e-05,0.003989
4,1,wB97X,Def2TZVP,-967109.868,16,c,139.802,2.285e-05,0.003195
4,1,wB97X,Def2TZVP,-967109.868,17,c,131.622,2.285e-05,0.003008
4,1,wB97X,Def2TZVP,-967109.868,18,c,142.575,2.285e-05,0.003258
4,1,wB97X,Def2TZVP,-967109.868,19,c,142.837,2.285e-05,0.003264
4,1,wB97X,Def2TZVP,-967109.868,20,c,131.471,2.285e-05,0.003004
4,1,wB97X,Def2TZVP,-967109.868,21,c,139.903,2.285e-05,0.003197
4,1,wB97X,Def2TZVP,-967109.868,22,h,8.375,2.285e-05,0.0001914
4,1,wB97X,Def2TZVP,-967109.868,23,h,8.269,2.285e-05,0.000189
4,1,wB97X,Def2TZVP,-967109.868,24,h,8.266,2.285e-05,0.0001889
4,1,wB97X,Def2TZVP,-967109.868,25,h,8.359,2.285e-05,0.000191
4,1,wB97X,Def2TZVP,-967109.868,26,c,176.03,2.285e-05,0.004023
4,1,wB97X,Def2TZVP,-967109.868,28,c,177.499,2.285e-05,0.004056
4,1,wB97X,Def2TZVP,-967109.868,30,h,1.487,2.285e-05,3.399e-05
4,1,wB97X,Def2TZVP,-967109.868,31,h,1.577,2.285e-05,3.603e-05
4,1,wB97X,Def2TZVP,-967109.868,32,h,1.42,2.285e-05,3.245e-05
4,1,wB97X,Def2TZVP,-967109.868,33,h,2.43,2.285e-05,5.552e-05
4,1,wB97X,Def2TZVP,-967109.868,34,h,1.191,2.285e-05,2.722e-05
4,1,wB97X,Def2TZVP,-967109.868,35,h,1.393,2.285e-05,3.183e-05
4,1,wB97X,Def2TZVP,-967109.868,36,h,5.349,2.285e-05,0.0001222
4,1,wB97X,Def2TZVP,-967109.868,37,h,5.046,2.285e-05,0.0001153
4,1,wB97X,Def2TZVP,-967109.868,38,h,4.74,2.285e-05,0.0001083
4,1,wB97X,Def2TZVP,-967109.868,39,h,4.468,2.285e-05,0.0001021
4,1,wB97X,Def2TZVP,-967109.868,40,h,4.068,2.285e-05,9.295e-05
4,1,wB97X,Def2TZVP,-967109.868,41,h,4.061,2.285e-05,9.28e-05
4,2,wB97X,Def2TZVP,-967109.897,1,c,67.44,2.354e-05,0.001587
4,2,wB97X,Def2TZVP,-967109.897,3,c,70.911,2.354e-05,0.001669
4,2,wB97X,Def2TZVP,-967109.897,4,c,66.416,2.354e-05,0.001563
4,2,wB97X,Def2TZVP,-967109.897,5,c,64.835,2.354e-05,0.001526
4,2,wB97X,Def2TZVP,-967109.897,7,c,178.629,2.354e-05,0.004204
4,2,wB97X,Def2TZVP,-967109.897,10,c,37.9,2.354e-05,0.000892
4,2,wB97X,Def2TZVP,-967109.897,11,c,25.177,2.354e-05,0.0005926
4,2,wB97X,Def2TZVP,-967109.897,13,c,58.691,2.354e-05,0.001381
4,2,wB97X,Def2TZVP,-967109.897,14,c,174.56,2.354e-05,0.004108
4,2,wB97X,Def2TZVP,-967109.897,16,c,139.897,2.354e-05,0.003293
4,2,wB97X,Def2TZVP,-967109.897,17,c,131.47,2.354e-05,0.003094
4,2,wB97X,Def2TZVP,-967109.897,18,c,142.842,2.354e-05,0.003362
4,2,wB97X,Def2TZVP,-967109.897,19,c,142.58,2.354e-05,0.003356
4,2,wB97X,Def2TZVP,-967109.897,20,c,131.618,2.354e-05,0.003098
4,2,wB97X,Def2TZVP,-967109.897,21,c,139.795,2.354e-05,0.00329
4,2,wB97X,Def2TZVP,-967109.897,22,h,8.359,2.354e-05,0.0001967
4,2,wB97X,Def2TZVP,-967109.897,23,h,8.266,2.354e-05,0.0001945
4,2,wB97X,Def2TZVP,-967109.897,24,h,8.269,2.354e-05,0.0001946
4,2,wB97X,Def2TZVP,-967109.897,25,h,8.375,2.354e-05,0.0001971
4,2,wB97X,Def2TZVP,-967109.897,26,c,177.502,2.354e-05,0.004178
4,2,wB97X,Def2TZVP,-967109.897,28,c,176.028,2.354e-05,0.004143
4,2,wB97X,Def2TZVP,-967109.897,30,h,1.577,2.354e-05,3.712e-05
4,2,wB97X,Def2TZVP,-967109.897,31,h,1.42,2.354e-05,3.342e-05
4,2,wB97X,Def2TZVP,-967109.897,32,h,1.488,2.354e-05,3.502e-05
4,2,wB97X,Def2TZVP,-967109.897,33,h,1.393,2.354e-05,3.279e-05
4,2,wB97X,Def2TZVP,-967109.897,34,h,2.427,2.354e-05,5.713e-05
4,2,wB97X,Def2TZVP,-967109.897,35,h,1.191,2.354e-05,2.803e-05
4,2,wB97X,Def2TZVP,-967109.897,36,h,5.349,2.354e-05,0.0001259
4,2,wB97X,Def2TZVP,-967109.897,37,h,5.047,2.354e-05,0.0001188
4,2,wB97X,Def2TZVP,-967109.897,38,h,4.741,2.354e-05,0.0001116
4,2,wB97X,Def2TZVP,-967109.897,39,h,4.467,2.354e-05,0.0001051
4,2,wB97X,Def2TZVP,-967109.897,40,h,4.068,2.354e-05,9.573e-05
4,2,wB97X,Def2TZVP,-967109.897,41,h,4.061,2.354e-05,9.558e-05
4,3,wB97X,Def2TZVP,-967111.314,1,c,66.953,9.705e-05,0.006498
4,3,wB97X,Def2TZVP,-967111.314,3,c,71.87,9.705e-05,0.006975
4,3,wB97X,Def2TZVP,-967111.314,4,c,65.397,9.705e-05,0.006347
4,3,wB97X,Def2TZVP,-967111.314,5,c,65.759,9.705e-05,0.006382
4,3,wB97X,Def2TZVP,-967111.314,7,c,177.52,9.705e-05,0.01723
4,3,wB97X,Def2TZVP,-967111.314,10,c,36.86,9.705e-05,0.003577
4,3,wB97X,Def2TZVP,-967111.314,11,c,26.775,9.705e-05,0.002599
4,3,wB97X,Def2TZVP,-967111.314,13,c,58.565,9.705e-05,0.005684
4,3,wB97X,Def2TZVP,-967111.314,14,c,177.954,9.705e-05,0.01727
4,3,wB97X,Def2TZVP,-967111.314,16,c,139.837,9.705e-05,0.01357
4,3,wB97X,Def2TZVP,-967111.314,17,c,131.53,9.705e-05,0.01277
4,3,wB97X,Def2TZVP,-967111.314,18,c,142.386,9.705e-05,0.01382
4,3,wB97X,Def2TZVP,-967111.314,19,c,142.74,9.705e-05,0.01385
4,3,wB97X,Def2TZVP,-967111.314,20,c,131.511,9.705e-05,0.01276
4,3,wB97X,Def2TZVP,-967111.314,21,c,140.03,9.705e-05,0.01359
4,3,wB97X,Def2TZVP,-967111.314,22,h,8.367,9.705e-05,0.000812
4,3,wB97X,Def2TZVP,-967111.314,23,h,8.263,9.705e-05,0.0008019
4,3,wB97X,Def2TZVP,-967111.314,24,h,8.265,9.705e-05,0.0008021
4,3,wB97X,Def2TZVP,-967111.314,25,h,8.358,9.705e-05,0.0008112
4,3,wB97X,Def2TZVP,-967111.314,26,c,176.278,9.705e-05,0.01711
4,3,wB97X,Def2TZVP,-967111.314,28,c,177.256,9.705e-05,0.0172
4,3,wB97X,Def2TZVP,-967111.314,30,h,1.656,9.705e-05,0.0001607
4,3,wB97X,Def2TZVP,-967111.314,31,h,1.525,9.705e-05,0.000148
4,3,wB97X,Def2TZVP,-967111.314,32,h,1.612,9.705e-05,0.0001565
4,3,wB97X,Def2TZVP,-967111.314,33,h,1.601,9.705e-05,0.0001554
4,3,wB97X,Def2TZVP,-967111.314,34,h,1.411,9.705e-05,0.0001369
4,3,wB97X,Def2TZVP,-967111.314,35,h,1.347,9.705e-05,0.0001308
4,3,wB97X,Def2TZVP,-967111.314,36,h,5.3,9.705e-05,0.0005144
4,3,wB97X,Def2TZVP,-967111.314,37,h,5.346,9.705e-05,0.0005188
4,3,wB97X,Def2TZVP,-967111.314,38,h,4.962,9.705e-05,0.0004816
4,3,wB97X,Def2TZVP,-967111.314,39,h,4.048,9.705e-05,0.0003929
4,3,wB97X,Def2TZVP,-967111.314,40,h,3.941,9.705e-05,0.0003825
4,3,wB97X,Def2TZVP,-967111.314,41,h,4.083,9.705e-05,0.0003962
4,4,wB97X,Def2TZVP,-967111.315,1,c,66.947,9.711e-05,0.006501
4,4,wB97X,Def2TZVP,-967111.315,3,c,71.861,9.711e-05,0.006978
4,4,wB97X,Def2TZVP,-967111.315,4,c,65.397,9.711e-05,0.006351
4,4,wB97X,Def2TZVP,-967111.315,5,c,65.76,9.711e-05,0.006386
4,4,wB97X,Def2TZVP,-967111.315,7,c,177.514,9.711e-05,0.01724
4,4,wB97X,Def2TZVP,-967111.315,10,c,36.85,9.711e-05,0.003578
4,4,wB97X,Def2TZVP,-967111.315,11,c,26.764,9.711e-05,0.002599
4,4,wB97X,Def2TZVP,-967111.315,13,c,58.557,9.711e-05,0.005686
4,4,wB97X,Def2TZVP,-967111.315,14,c,177.961,9.711e-05,0.01728
4,4,wB97X,Def2TZVP,-967111.315,16,c,140.027,9.711e-05,0.0136
4,4,wB97X,Def2TZVP,-967111.315,17,c,131.512,9.711e-05,0.01277
4,4,wB97X,Def2TZVP,-967111.315,18,c,142.741,9.711e-05,0.01386
4,4,wB97X,Def2TZVP,-967111.315,19,c,142.384,9.711e-05,0.01383
4,4,wB97X,Def2TZVP,-967111.315,20,c,131.531,9.711e-05,0.01277
4,4,wB97X,Def2TZVP,-967111.315,21,c,139.84,9.711e-05,0.01358
4,4,wB97X,Def2TZVP,-967111.315,22,h,8.358,9.711e-05,0.0008116
4,4,wB97X,Def2TZVP,-967111.315,23,h,8.265,9.711e-05,0.0008026
4,4,wB97X,Def2TZVP,-967111.315,24,h,8.263,9.711e-05,0.0008024
4,4,wB97X,Def2TZVP,-967111.315,25,h,8.367,9.711e-05,0.0008125
4,4,wB97X,Def2TZVP,-967111.315,26,c,177.259,9.711e-05,0.01721
4,4,wB97X,Def2TZVP,-967111.315,28,c,176.282,9.711e-05,0.01712
4,4,wB97X,Def2TZVP,-967111.315,30,h,1.656,9.711e-05,0.0001608
4,4,wB97X,Def2TZVP,-967111.315,31,h,1.525,9.711e-05,0.0001481
4,4,wB97X,Def2TZVP,-967111.315,32,h,1.612,9.711e-05,0.0001565
4,4,wB97X,Def2TZVP,-967111.315,33,h,1.41,9.711e-05,0.000137
4,4,wB97X,Def2TZVP,-967111.315,34,h,1.348,9.711e-05,0.0001309
4,4,wB97X,Def2TZVP,-967111.315,35,h,1.601,9.711e-05,0.0001555
4,4,wB97X,Def2TZVP,-967111.315,36,h,5.3,9.711e-05,0.0005147
4,4,wB97X,Def2TZVP,-967111.315,37,h,5.348,9.711e-05,0.0005193
4,4,wB97X,Def2TZVP,-967111.315,38,h,4.961,9.711e-05,0.0004818
4,4,wB97X,Def2TZVP,-967111.315,39,h,4.083,9.711e-05,0.0003965
4,4,wB97X,Def2TZVP,-967111.315,40,h,4.048,9.711e-05,0.0003931
4,4,wB97X,Def2TZVP,-967111.315,41,h,3.941,9.711e-05,0.0003827
4,5,wB97X,Def2TZVP,-967118.905,1,c,67.234,0.1922,12.93
4,5,wB97X,Def2TZVP,-967118.905,3,c,71.46,0.1922,13.74
4,5,wB97X,Def2TZVP,-967118.905,4,c,70.689,0.1922,13.59
4,5,wB97X,Def2TZVP,-967118.905,5,c,65.576,0.1922,12.61
4,5,wB97X,Def2TZVP,-967118.905,7,c,177.551,0.1922,34.13
4,5,wB97X,Def2TZVP,-967118.905,10,c,37.07,0.1922,7.126
4,5,wB97X,Def2TZVP,-967118.905,11,c,27.256,0.1922,5.24
4,5,wB97X,Def2TZVP,-967118.905,13,c,55.143,0.1922,10.6
4,5,wB97X,Def2TZVP,-967118.905,14,c,178.941,0.1922,34.4
4,5,wB97X,Def2TZVP,-967118.905,16,c,139.992,0.1922,26.91
4,5,wB97X,Def2TZVP,-967118.905,17,c,131.489,0.1922,25.28
4,5,wB97X,Def2TZVP,-967118.905,18,c,142.358,0.1922,27.37
4,5,wB97X,Def2TZVP,-967118.905,19,c,142.995,0.1922,27.49
4,5,wB97X,Def2TZVP,-967118.905,20,c,131.522,0.1922,25.28
4,5,wB97X,Def2TZVP,-967118.905,21,c,140.09,0.1922,26.93
4,5,wB97X,Def2TZVP,-967118.905,22,h,8.37,0.1922,1.609
4,5,wB97X,Def2TZVP,-967118.905,23,h,8.26,0.1922,1.588
4,5,wB97X,Def2TZVP,-967118.905,24,h,8.267,0.1922,1.589
4,5,wB97X,Def2TZVP,-967118.905,25,h,8.363,0.1922,1.608
4,5,wB97X,Def2TZVP,-967118.905,26,c,176.363,0.1922,33.9
4,5,wB97X,Def2TZVP,-967118.905,28,c,177.303,0.1922,34.08
4,5,wB97X,Def2TZVP,-967118.905,30,h,1.481,0.1922,0.2848
4,5,wB97X,Def2TZVP,-967118.905,31,h,1.529,0.1922,0.2939
4,5,wB97X,Def2TZVP,-967118.905,32,h,1.591,0.1922,0.3059
4,5,wB97X,Def2TZVP,-967118.905,33,h,1.071,0.1922,0.2059
4,5,wB97X,Def2TZVP,-967118.905,34,h,1.535,0.1922,0.2952
4,5,wB97X,Def2TZVP,-967118.905,35,h,1.549,0.1922,0.2977
4,5,wB97X,Def2TZVP,-967118.905,36,h,5.287,0.1922,1.016
4,5,wB97X,Def2TZVP,-967118.905,37,h,5.377,0.1922,1.034
4,5,wB97X,Def2TZVP,-967118.905,38,h,4.505,0.1922,0.8661
4,5,wB97X,Def2TZVP,-967118.905,39,h,3.733,0.1922,0.7176
4,5,wB97X,Def2TZVP,-967118.905,40,h,3.737,0.1922,0.7183
4,5,wB97X,Def2TZVP,-967118.905,41,h,3.882,0.1922,0.7463
4,6,wB97X,Def2TZVP,-967118.882,1,c,67.236,0.1878,12.63
4,6,wB97X,Def2TZVP,-967118.882,3,c,71.459,0.1878,13.42
4,6,wB97X,Def2TZVP,-967118.882,4,c,70.689,0.1878,13.28
4,6,wB97X,Def2TZVP,-967118.882,5,c,65.587,0.1878,12.32
4,6,wB97X,Def2TZVP,-967118.882,7,c,177.548,0.1878,33.35
4,6,wB97X,Def2TZVP,-967118.882,10,c,37.066,0.1878,6.962
4,6,wB97X,Def2TZVP,-967118.882,11,c,27.257,0.1878,5.119
4,6,wB97X,Def2TZVP,-967118.882,13,c,55.144,0.1878,10.36
4,6,wB97X,Def2TZVP,-967118.882,14,c,178.941,0.1878,33.61
4,6,wB97X,Def2TZVP,-967118.882,16,c,140.088,0.1878,26.31
4,6,wB97X,Def2TZVP,-967118.882,17,c,131.521,0.1878,24.7
4,6,wB97X,Def2TZVP,-967118.882,18,c,142.988,0.1878,26.86
4,6,wB97X,Def2TZVP,-967118.882,19,c,142.356,0.1878,26.74
4,6,wB97X,Def2TZVP,-967118.882,20,c,131.491,0.1878,24.7
4,6,wB97X,Def2TZVP,-967118.882,21,c,139.99,0.1878,26.29
4,6,wB97X,Def2TZVP,-967118.882,22,h,8.363,0.1878,1.571
4,6,wB97X,Def2TZVP,-967118.882,23,h,8.267,0.1878,1.553
4,6,wB97X,Def2TZVP,-967118.882,24,h,8.26,0.1878,1.551
4,6,wB97X,Def2TZVP,-967118.882,25,h,8.37,0.1878,1.572
4,6,wB97X,Def2TZVP,-967118.882,26,c,177.304,0.1878,33.3
4,6,wB97X,Def2TZVP,-967118.882,28,c,176.362,0.1878,33.12
4,6,wB97X,Def2TZVP,-967118.882,30,h,1.529,0.1878,0.2871
4,6,wB97X,Def2TZVP,-967118.882,31,h,1.591,0.1878,0.2989
4,6,wB97X,Def2TZVP,-967118.882,32,h,1.481,0.1878,0.2782
4,6,wB97X,Def2TZVP,-967118.882,33,h,1.549,0.1878,0.2909
4,6,wB97X,Def2TZVP,-967118.882,34,h,1.071,0.1878,0.2012
4,6,wB97X,Def2TZVP,-967118.882,35,h,1.535,0.1878,0.2883
4,6,wB97X,Def2TZVP,-967118.882,36,h,5.287,0.1878,0.993
4,6,wB97X,Def2TZVP,-967118.882,37,h,5.378,0.1878,1.01
4,6,wB97X,Def2TZVP,-967118.882,38,h,4.505,0.1878,0.8461
4,6,wB97X,Def2TZVP,-967118.882,39,h,3.736,0.1878,0.7018
4,6,wB97X,Def2TZVP,-967118.882,40,h,3.882,0.1878,0.7291
4,6,wB97X,Def2TZVP,-967118.882,41,h,3.733,0.1878,0.701
4,7,wB97X,Def2TZVP,-967118.697,1,c,67.076,0.1562,10.47
4,7,wB97X,Def2TZVP,-967118.697,3,c,71.666,0.1562,11.19
4,7,wB97X,Def2TZVP,-967118.697,4,c,72.339,0.1562,11.3
4,7,wB97X,Def2TZVP,-967118.697,5,c,65.601,0.1562,10.24
4,7,wB97X,Def2TZVP,-967118.697,7,c,177.544,0.1562,27.73
4,7,wB97X,Def2TZVP,-967118.697,10,c,37.564,0.1562,5.866
4,7,wB97X,Def2TZVP,-967118.697,11,c,27.638,0.1562,4.316
4,7,wB97X,Def2TZVP,-967118.697,13,c,55.489,0.1562,8.665
4,7,wB97X,Def2TZVP,-967118.697,14,c,178.65,0.1562,27.9
4,7,wB97X,Def2TZVP,-967118.697,16,c,139.996,0.1562,21.86
4,7,wB97X,Def2TZVP,-967118.697,17,c,131.532,0.1562,20.54
4,7,wB97X,Def2TZVP,-967118.697,18,c,142.589,0.1562,22.27
4,7,wB97X,Def2TZVP,-967118.697,19,c,143.003,0.1562,22.33
4,7,wB97X,Def2TZVP,-967118.697,20,c,131.478,0.1562,20.53
4,7,wB97X,Def2TZVP,-967118.697,21,c,139.979,0.1562,21.86
4,7,wB97X,Def2TZVP,-967118.697,22,h,8.378,0.1562,1.308
4,7,wB97X,Def2TZVP,-967118.697,23,h,8.267,0.1562,1.291
4,7,wB97X,Def2TZVP,-967118.697,24,h,8.268,0.1562,1.291
4,7,wB97X,Def2TZVP,-967118.697,25,h,8.361,0.1562,1.306
4,7,wB97X,Def2TZVP,-967118.697,26,c,176.305,0.1562,27.53
4,7,wB97X,Def2TZVP,-967118.697,28,c,177.531,0.1562,27.72
4,7,wB97X,Def2TZVP,-967118.697,30,h,1.481,0.1562,0.2314
4,7,wB97X,Def2TZVP,-967118.697,31,h,1.543,0.1562,0.241
4,7,wB97X,Def2TZVP,-967118.697,32,h,1.589,0.1562,0.2482
4,7,wB97X,Def2TZVP,-967118.697,33,h,1.029,0.1562,0.1607
4,7,wB97X,Def2TZVP,-967118.697,34,h,1.545,0.1562,0.2413
4,7,wB97X,Def2TZVP,-967118.697,35,h,1.547,0.1562,0.2416
4,7,wB97X,Def2TZVP,-967118.697,36,h,5.302,0.1562,0.828
4,7,wB97X,Def2TZVP,-967118.697,37,h,5.279,0.1562,0.8244
4,7,wB97X,Def2TZVP,-967118.697,38,h,4.456,0.1562,0.6959
4,7,wB97X,Def2TZVP,-967118.697,39,h,3.793,0.1562,0.5923
4,7,wB97X,Def2TZVP,-967118.697,40,h,3.784,0.1562,0.5909
4,7,wB97X,Def2TZVP,-967118.697,41,h,3.848,0.1562,0.6009
4,8,wB97X,Def2TZVP,-967118.698,1,c,67.076,0.1563,10.48
4,8,wB97X,Def2TZVP,-967118.698,3,c,71.667,0.1563,11.2
4,8,wB97X,Def2TZVP,-967118.698,4,c,72.339,0.1563,11.3
4,8,wB97X,Def2TZVP,-967118.698,5,c,65.6,0.1563,10.25
4,8,wB97X,Def2TZVP,-967118.698,7,c,177.545,0.1563,27.74
4,8,wB97X,Def2TZVP,-967118.698,10,c,37.564,0.1563,5.87
4,8,wB97X,Def2TZVP,-967118.698,11,c,27.638,0.1563,4.319
4,8,wB97X,Def2TZVP,-967118.698,13,c,55.489,0.1563,8.671
4,8,wB97X,Def2TZVP,-967118.698,14,c,178.65,0.1563,27.92
4,8,wB97X,Def2TZVP,-967118.698,16,c,139.979,0.1563,21.87
4,8,wB97X,Def2TZVP,-967118.698,17,c,131.478,0.1563,20.54
4,8,wB97X,Def2TZVP,-967118.698,18,c,143.003,0.1563,22.35
4,8,wB97X,Def2TZVP,-967118.698,19,c,142.589,0.1563,22.28
4,8,wB97X,Def2TZVP,-967118.698,20,c,131.532,0.1563,20.55
4,8,wB97X,Def2TZVP,-967118.698,21,c,139.996,0.1563,21.88
4,8,wB97X,Def2TZVP,-967118.698,22,h,8.361,0.1563,1.306
4,8,wB97X,Def2TZVP,-967118.698,23,h,8.268,0.1563,1.292
4,8,wB97X,Def2TZVP,-967118.698,24,h,8.267,0.1563,1.292
4,8,wB97X,Def2TZVP,-967118.698,25,h,8.378,0.1563,1.309
4,8,wB97X,Def2TZVP,-967118.698,26,c,177.531,0.1563,27.74
4,8,wB97X,Def2TZVP,-967118.698,28,c,176.305,0.1563,27.55
4,8,wB97X,Def2TZVP,-967118.698,30,h,1.543,0.1563,0.2412
4,8,wB97X,Def2TZVP,-967118.698,31,h,1.589,0.1563,0.2483
4,8,wB97X,Def2TZVP,-967118.698,32,h,1.481,0.1563,0.2315
4,8,wB97X,Def2TZVP,-967118.698,33,h,1.029,0.1563,0.1608
4,8,wB97X,Def2TZVP,-967118.698,34,h,1.545,0.1563,0.2415
4,8,wB97X,Def2TZVP,-967118.698,35,h,1.547,0.1563,0.2418
4,8,wB97X,Def2TZVP,-967118.698,36,h,5.302,0.1563,0.8285
4,8,wB97X,Def2TZVP,-967118.698,37,h,5.279,0.1563,0.8249
4,8,wB97X,Def2TZVP,-967118.698,38,h,4.456,0.1563,0.6963
4,8,wB97X,Def2TZVP,-967118.698,39,h,3.793,0.1563,0.5927
4,8,wB97X,Def2TZVP,-967118.698,40,h,3.784,0.1563,0.5913
4,8,wB97X,Def2TZVP,-967118.698,41,h,3.848,0.1563,0.6013
4,9,wB97X,Def2TZVP,-967117.731,1,c,61.373,0.05944,3.648
4,9,wB97X,Def2TZVP,-967117.731,3,c,68.914,0.05944,4.096
4,9,wB97X,Def2TZVP,-967117.731,4,c,72.042,0.05944,4.282
4,9,wB97X,Def2TZVP,-967117.731,5,c,67.806,0.05944,4.03
4,9,wB97X,Def2TZVP,-967117.731,7,c,177.287,0.05944,10.54
4,9,wB97X,Def2TZVP,-967117.731,10,c,29.056,0.05944,1.727
4,9,wB97X,Def2TZVP,-967117.731,11,c,29.94,0.05944,1.779
4,9,wB97X,Def2TZVP,-967117.731,13,c,55.504,0.05944,3.299
4,9,wB97X,Def2TZVP,-967117.731,14,c,178.707,0.05944,10.62
4,9,wB97X,Def2TZVP,-967117.731,16,c,139.881,0.05944,8.314
4,9,wB97X,Def2TZVP,-967117.731,17,c,131.428,0.05944,7.811
4,9,wB97X,Def2TZVP,-967117.731,18,c,142.441,0.05944,8.466
4,9,wB97X,Def2TZVP,-967117.731,19,c,142.818,0.05944,8.488
4,9,wB97X,Def2TZVP,-967117.731,20,c,131.429,0.05944,7.812
4,9,wB97X,Def2TZVP,-967117.731,21,c,139.915,0.05944,8.316
4,9,wB97X,Def2TZVP,-967117.731,22,h,8.361,0.05944,0.4969
4,9,wB97X,Def2TZVP,-967117.731,23,h,8.265,0.05944,0.4913
4,9,wB97X,Def2TZVP,-967117.731,24,h,8.28,0.05944,0.4921
4,9,wB97X,Def2TZVP,-967117.731,25,h,8.386,0.05944,0.4984
4,9,wB97X,Def2TZVP,-967117.731,26,c,176.485,0.05944,10.49
4,9,wB97X,Def2TZVP,-967117.731,28,c,177.104,0.05944,10.53
4,9,wB97X,Def2TZVP,-967117.731,30,h,1.527,0.05944,0.09074
4,9,wB97X,Def2TZVP,-967117.731,31,h,1.95,0.05944,0.1159
4,9,wB97X,Def2TZVP,-967117.731,32,h,1.571,0.05944,0.09335
4,9,wB97X,Def2TZVP,-967117.731,33,h,1.417,0.05944,0.08424
4,9,wB97X,Def2TZVP,-967117.731,34,h,1.781,0.05944,0.1059
4,9,wB97X,Def2TZVP,-967117.731,35,h,0.976,0.05944,0.05804
